case_id;timestamp;activity;case:concept:name;concept:name;time:timestamp;@@index;@@case_index;cluster
declaration 101303;2018-02-26 13:24:44+00:00;Declaration REJECTED by EMPLOYEE;declaration 101303;Declaration REJECTED by EMPLOYEE;2018-02-26 13:24:44+00:00;1299;228;5
declaration 101477;2018-01-18 08:56:05+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 101477;Declaration SUBMITTED by EMPLOYEE;2018-01-18 08:56:05+00:00;1469;260;5
declaration 101477;2018-01-18 08:56:18+00:00;Declaration REJECTED by ADMINISTRATION;declaration 101477;Declaration REJECTED by ADMINISTRATION;2018-01-18 08:56:18+00:00;1470;260;5
declaration 101477;2018-01-18 15:02:32+00:00;Declaration REJECTED by EMPLOYEE;declaration 101477;Declaration REJECTED by EMPLOYEE;2018-01-18 15:02:32+00:00;1471;260;5
declaration 101481;2018-01-18 09:52:31+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 101481;Declaration SUBMITTED by EMPLOYEE;2018-01-18 09:52:31+00:00;1472;261;5
declaration 101481;2018-01-18 09:52:46+00:00;Declaration REJECTED by ADMINISTRATION;declaration 101481;Declaration REJECTED by ADMINISTRATION;2018-01-18 09:52:46+00:00;1473;261;5
declaration 101481;2018-02-02 12:12:04+00:00;Declaration REJECTED by EMPLOYEE;declaration 101481;Declaration REJECTED by EMPLOYEE;2018-02-02 12:12:04+00:00;1474;261;5
declaration 101787;2018-02-01 13:57:20+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 101787;Declaration SUBMITTED by EMPLOYEE;2018-02-01 13:57:20+00:00;1776;317;5
declaration 101787;2018-02-01 13:58:04+00:00;Declaration REJECTED by ADMINISTRATION;declaration 101787;Declaration REJECTED by ADMINISTRATION;2018-02-01 13:58:04+00:00;1777;317;5
declaration 101787;2018-02-02 07:14:59+00:00;Declaration REJECTED by EMPLOYEE;declaration 101787;Declaration REJECTED by EMPLOYEE;2018-02-02 07:14:59+00:00;1778;317;5
declaration 101922;2018-01-09 12:41:01+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 101922;Declaration SUBMITTED by EMPLOYEE;2018-01-09 12:41:01+00:00;1910;342;5
declaration 101922;2018-01-09 12:41:07+00:00;Declaration REJECTED by ADMINISTRATION;declaration 101922;Declaration REJECTED by ADMINISTRATION;2018-01-09 12:41:07+00:00;1911;342;5
declaration 101922;2018-01-12 11:00:28+00:00;Declaration REJECTED by EMPLOYEE;declaration 101922;Declaration REJECTED by EMPLOYEE;2018-01-12 11:00:28+00:00;1912;342;5
declaration 102049;2018-01-11 13:23:39+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 102049;Declaration SUBMITTED by EMPLOYEE;2018-01-11 13:23:39+00:00;2034;363;5
declaration 102049;2018-01-11 16:03:07+00:00;Declaration REJECTED by ADMINISTRATION;declaration 102049;Declaration REJECTED by ADMINISTRATION;2018-01-11 16:03:07+00:00;2035;363;5
declaration 102049;2018-01-15 14:46:18+00:00;Declaration REJECTED by EMPLOYEE;declaration 102049;Declaration REJECTED by EMPLOYEE;2018-01-15 14:46:18+00:00;2036;363;5
declaration 102118;2018-02-05 16:24:52+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 102118;Declaration SUBMITTED by EMPLOYEE;2018-02-05 16:24:52+00:00;2102;376;5
declaration 102118;2018-02-05 16:28:50+00:00;Declaration APPROVED by ADMINISTRATION;declaration 102118;Declaration APPROVED by ADMINISTRATION;2018-02-05 16:28:50+00:00;2103;376;5
declaration 102118;2018-02-08 10:36:31+00:00;Declaration REJECTED by SUPERVISOR;declaration 102118;Declaration REJECTED by SUPERVISOR;2018-02-08 10:36:31+00:00;2104;376;5
declaration 102118;2018-02-13 21:47:52+00:00;Declaration REJECTED by EMPLOYEE;declaration 102118;Declaration REJECTED by EMPLOYEE;2018-02-13 21:47:52+00:00;2105;376;5
declaration 102177;2018-01-30 16:08:13+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 102177;Declaration SUBMITTED by EMPLOYEE;2018-01-30 16:08:13+00:00;2160;387;5
declaration 102177;2018-07-02 08:00:38+00:00;Declaration REJECTED by ADMINISTRATION;declaration 102177;Declaration REJECTED by ADMINISTRATION;2018-07-02 08:00:38+00:00;2161;387;5
declaration 102177;2018-07-10 12:32:55+00:00;Declaration REJECTED by EMPLOYEE;declaration 102177;Declaration REJECTED by EMPLOYEE;2018-07-10 12:32:55+00:00;2162;387;5
declaration 102284;2018-02-07 10:52:49+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 102284;Declaration SUBMITTED by EMPLOYEE;2018-02-07 10:52:49+00:00;2265;407;5
declaration 102284;2018-02-07 10:52:53+00:00;Declaration REJECTED by ADMINISTRATION;declaration 102284;Declaration REJECTED by ADMINISTRATION;2018-02-07 10:52:53+00:00;2266;407;5
declaration 102284;2018-02-07 12:33:49+00:00;Declaration REJECTED by EMPLOYEE;declaration 102284;Declaration REJECTED by EMPLOYEE;2018-02-07 12:33:49+00:00;2267;407;5
declaration 102288;2018-02-07 10:59:42+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 102288;Declaration SUBMITTED by EMPLOYEE;2018-02-07 10:59:42+00:00;2268;408;5
declaration 102288;2018-02-07 10:59:52+00:00;Declaration REJECTED by ADMINISTRATION;declaration 102288;Declaration REJECTED by ADMINISTRATION;2018-02-07 10:59:52+00:00;2269;408;5
declaration 102288;2018-02-07 12:34:40+00:00;Declaration REJECTED by EMPLOYEE;declaration 102288;Declaration REJECTED by EMPLOYEE;2018-02-07 12:34:40+00:00;2270;408;5
declaration 102487;2018-03-09 08:34:28+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 102487;Declaration SUBMITTED by EMPLOYEE;2018-03-09 08:34:28+00:00;2466;444;5
declaration 102487;2018-11-07 18:19:12+00:00;Declaration REJECTED by ADMINISTRATION;declaration 102487;Declaration REJECTED by ADMINISTRATION;2018-11-07 18:19:12+00:00;2467;444;5
declaration 102487;2018-11-14 08:06:19+00:00;Declaration REJECTED by EMPLOYEE;declaration 102487;Declaration REJECTED by EMPLOYEE;2018-11-14 08:06:19+00:00;2468;444;5
declaration 102546;2018-03-11 20:55:54+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 102546;Declaration SUBMITTED by EMPLOYEE;2018-03-11 20:55:54+00:00;2524;454;5
declaration 102546;2018-03-11 20:55:58+00:00;Declaration APPROVED by ADMINISTRATION;declaration 102546;Declaration APPROVED by ADMINISTRATION;2018-03-11 20:55:58+00:00;2525;454;5
declaration 102546;2018-03-12 09:08:06+00:00;Declaration REJECTED by SUPERVISOR;declaration 102546;Declaration REJECTED by SUPERVISOR;2018-03-12 09:08:06+00:00;2526;454;5
declaration 102546;2018-03-12 11:47:53+00:00;Declaration REJECTED by EMPLOYEE;declaration 102546;Declaration REJECTED by EMPLOYEE;2018-03-12 11:47:53+00:00;2527;454;5
declaration 102546;2018-04-30 18:37:32+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 102546;Declaration SUBMITTED by EMPLOYEE;2018-04-30 18:37:32+00:00;2528;454;5
declaration 102546;2018-04-30 18:37:38+00:00;Declaration REJECTED by ADMINISTRATION;declaration 102546;Declaration REJECTED by ADMINISTRATION;2018-04-30 18:37:38+00:00;2529;454;5
declaration 102546;2018-05-02 13:40:55+00:00;Declaration REJECTED by EMPLOYEE;declaration 102546;Declaration REJECTED by EMPLOYEE;2018-05-02 13:40:55+00:00;2530;454;5
declaration 102780;2018-03-21 15:42:21+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 102780;Declaration SUBMITTED by EMPLOYEE;2018-03-21 15:42:21+00:00;2757;495;5
declaration 102780;2018-03-21 15:44:38+00:00;Declaration APPROVED by ADMINISTRATION;declaration 102780;Declaration APPROVED by ADMINISTRATION;2018-03-21 15:44:38+00:00;2758;495;5
declaration 102780;2018-03-26 14:09:34+00:00;Declaration REJECTED by SUPERVISOR;declaration 102780;Declaration REJECTED by SUPERVISOR;2018-03-26 14:09:34+00:00;2759;495;5
declaration 102780;2018-03-27 06:55:05+00:00;Declaration REJECTED by EMPLOYEE;declaration 102780;Declaration REJECTED by EMPLOYEE;2018-03-27 06:55:05+00:00;2760;495;5
declaration 103522;2018-04-10 12:56:36+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 103522;Declaration SUBMITTED by EMPLOYEE;2018-04-10 12:56:36+00:00;3498;624;5
declaration 103522;2018-04-10 12:56:57+00:00;Declaration APPROVED by ADMINISTRATION;declaration 103522;Declaration APPROVED by ADMINISTRATION;2018-04-10 12:56:57+00:00;3499;624;5
declaration 103522;2018-04-10 13:41:06+00:00;Declaration REJECTED by SUPERVISOR;declaration 103522;Declaration REJECTED by SUPERVISOR;2018-04-10 13:41:06+00:00;3500;624;5
declaration 103522;2018-04-19 11:34:10+00:00;Declaration REJECTED by EMPLOYEE;declaration 103522;Declaration REJECTED by EMPLOYEE;2018-04-19 11:34:10+00:00;3501;624;5
declaration 103576;2018-04-11 07:22:44+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 103576;Declaration SUBMITTED by EMPLOYEE;2018-04-11 07:22:44+00:00;3551;633;5
declaration 103576;2018-04-11 07:25:50+00:00;Declaration REJECTED by ADMINISTRATION;declaration 103576;Declaration REJECTED by ADMINISTRATION;2018-04-11 07:25:50+00:00;3552;633;5
declaration 103576;2018-04-11 09:53:55+00:00;Declaration REJECTED by EMPLOYEE;declaration 103576;Declaration REJECTED by EMPLOYEE;2018-04-11 09:53:55+00:00;3553;633;5
declaration 103613;2018-04-11 13:25:39+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 103613;Declaration SUBMITTED by EMPLOYEE;2018-04-11 13:25:39+00:00;3587;640;5
declaration 103613;2018-11-12 13:27:20+00:00;Declaration REJECTED by ADMINISTRATION;declaration 103613;Declaration REJECTED by ADMINISTRATION;2018-11-12 13:27:20+00:00;3588;640;5
declaration 103613;2018-11-12 13:28:32+00:00;Declaration REJECTED by EMPLOYEE;declaration 103613;Declaration REJECTED by EMPLOYEE;2018-11-12 13:28:32+00:00;3589;640;5
declaration 103791;2018-03-23 10:52:35+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 103791;Declaration SUBMITTED by EMPLOYEE;2018-03-23 10:52:35+00:00;3763;674;5
declaration 103791;2018-03-23 10:52:48+00:00;Declaration REJECTED by ADMINISTRATION;declaration 103791;Declaration REJECTED by ADMINISTRATION;2018-03-23 10:52:48+00:00;3764;674;5
declaration 103791;2018-03-23 11:06:56+00:00;Declaration REJECTED by EMPLOYEE;declaration 103791;Declaration REJECTED by EMPLOYEE;2018-03-23 11:06:56+00:00;3765;674;5
declaration 104073;2018-03-28 07:14:41+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 104073;Declaration SUBMITTED by EMPLOYEE;2018-03-28 07:14:41+00:00;4043;724;5
declaration 104073;2018-03-28 07:15:33+00:00;Declaration REJECTED by ADMINISTRATION;declaration 104073;Declaration REJECTED by ADMINISTRATION;2018-03-28 07:15:33+00:00;4044;724;5
declaration 104073;2018-03-28 09:12:07+00:00;Declaration REJECTED by EMPLOYEE;declaration 104073;Declaration REJECTED by EMPLOYEE;2018-03-28 09:12:07+00:00;4045;724;5
declaration 104418;2018-04-03 14:17:21+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 104418;Declaration SUBMITTED by EMPLOYEE;2018-04-03 14:17:21+00:00;4386;785;5
declaration 104418;2018-04-03 14:18:03+00:00;Declaration REJECTED by ADMINISTRATION;declaration 104418;Declaration REJECTED by ADMINISTRATION;2018-04-03 14:18:03+00:00;4387;785;5
declaration 104418;2018-04-06 09:15:07+00:00;Declaration REJECTED by EMPLOYEE;declaration 104418;Declaration REJECTED by EMPLOYEE;2018-04-06 09:15:07+00:00;4388;785;5
declaration 104508;2018-04-16 14:56:52+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 104508;Declaration SUBMITTED by EMPLOYEE;2018-04-16 14:56:52+00:00;4475;802;5
declaration 104508;2018-04-16 14:56:57+00:00;Declaration REJECTED by ADMINISTRATION;declaration 104508;Declaration REJECTED by ADMINISTRATION;2018-04-16 14:56:57+00:00;4476;802;5
declaration 104508;2018-04-18 08:59:16+00:00;Declaration REJECTED by EMPLOYEE;declaration 104508;Declaration REJECTED by EMPLOYEE;2018-04-18 08:59:16+00:00;4477;802;5
declaration 104905;2018-02-01 10:50:25+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 104905;Declaration SUBMITTED by EMPLOYEE;2018-02-01 10:50:25+00:00;4869;875;5
declaration 104905;2018-02-01 11:48:26+00:00;Declaration REJECTED by ADMINISTRATION;declaration 104905;Declaration REJECTED by ADMINISTRATION;2018-02-01 11:48:26+00:00;4870;875;5
declaration 104905;2018-02-05 14:12:27+00:00;Declaration REJECTED by EMPLOYEE;declaration 104905;Declaration REJECTED by EMPLOYEE;2018-02-05 14:12:27+00:00;4871;875;5
declaration 105031;2018-01-22 18:17:10+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105031;Declaration SUBMITTED by EMPLOYEE;2018-01-22 18:17:10+00:00;4993;898;5
declaration 105031;2018-01-22 18:17:20+00:00;Declaration REJECTED by ADMINISTRATION;declaration 105031;Declaration REJECTED by ADMINISTRATION;2018-01-22 18:17:20+00:00;4994;898;5
declaration 105031;2018-01-23 07:54:31+00:00;Declaration REJECTED by EMPLOYEE;declaration 105031;Declaration REJECTED by EMPLOYEE;2018-01-23 07:54:31+00:00;4995;898;5
declaration 105101;2018-01-16 12:46:38+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105101;Declaration SUBMITTED by EMPLOYEE;2018-01-16 12:46:38+00:00;5061;912;5
declaration 105101;2018-01-16 13:05:54+00:00;Declaration REJECTED by ADMINISTRATION;declaration 105101;Declaration REJECTED by ADMINISTRATION;2018-01-16 13:05:54+00:00;5062;912;5
declaration 105101;2018-01-24 13:13:30+00:00;Declaration REJECTED by EMPLOYEE;declaration 105101;Declaration REJECTED by EMPLOYEE;2018-01-24 13:13:30+00:00;5063;912;5
declaration 105101;2018-01-24 14:11:22+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105101;Declaration SUBMITTED by EMPLOYEE;2018-01-24 14:11:22+00:00;5064;912;5
declaration 105101;2018-01-24 14:28:40+00:00;Declaration APPROVED by ADMINISTRATION;declaration 105101;Declaration APPROVED by ADMINISTRATION;2018-01-24 14:28:40+00:00;5065;912;5
declaration 105101;2018-01-24 15:20:54+00:00;Declaration REJECTED by BUDGET OWNER;declaration 105101;Declaration REJECTED by BUDGET OWNER;2018-01-24 15:20:54+00:00;5066;912;5
declaration 105101;2018-01-25 07:28:34+00:00;Declaration REJECTED by EMPLOYEE;declaration 105101;Declaration REJECTED by EMPLOYEE;2018-01-25 07:28:34+00:00;5067;912;5
declaration 105120;2018-01-16 09:20:16+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105120;Declaration SUBMITTED by EMPLOYEE;2018-01-16 09:20:16+00:00;5079;915;5
declaration 105120;2018-01-16 09:23:41+00:00;Declaration REJECTED by ADMINISTRATION;declaration 105120;Declaration REJECTED by ADMINISTRATION;2018-01-16 09:23:41+00:00;5080;915;5
declaration 105120;2018-01-19 09:32:16+00:00;Declaration REJECTED by EMPLOYEE;declaration 105120;Declaration REJECTED by EMPLOYEE;2018-01-19 09:32:16+00:00;5081;915;5
declaration 105124;2018-01-16 12:48:03+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105124;Declaration SUBMITTED by EMPLOYEE;2018-01-16 12:48:03+00:00;5082;916;5
declaration 105124;2018-01-16 13:06:45+00:00;Declaration REJECTED by ADMINISTRATION;declaration 105124;Declaration REJECTED by ADMINISTRATION;2018-01-16 13:06:45+00:00;5083;916;5
declaration 105124;2018-01-24 13:13:42+00:00;Declaration REJECTED by EMPLOYEE;declaration 105124;Declaration REJECTED by EMPLOYEE;2018-01-24 13:13:42+00:00;5084;916;5
declaration 105124;2018-01-24 14:10:06+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105124;Declaration SUBMITTED by EMPLOYEE;2018-01-24 14:10:06+00:00;5085;916;5
declaration 105124;2018-01-24 14:15:16+00:00;Declaration APPROVED by ADMINISTRATION;declaration 105124;Declaration APPROVED by ADMINISTRATION;2018-01-24 14:15:16+00:00;5086;916;5
declaration 105124;2018-01-24 15:16:24+00:00;Declaration REJECTED by BUDGET OWNER;declaration 105124;Declaration REJECTED by BUDGET OWNER;2018-01-24 15:16:24+00:00;5087;916;5
declaration 105124;2018-01-25 07:28:55+00:00;Declaration REJECTED by EMPLOYEE;declaration 105124;Declaration REJECTED by EMPLOYEE;2018-01-25 07:28:55+00:00;5088;916;5
declaration 105168;2018-01-23 12:31:07+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105168;Declaration SUBMITTED by EMPLOYEE;2018-01-23 12:31:07+00:00;5125;924;5
declaration 105168;2018-01-23 12:31:20+00:00;Declaration APPROVED by ADMINISTRATION;declaration 105168;Declaration APPROVED by ADMINISTRATION;2018-01-23 12:31:20+00:00;5126;924;5
declaration 105168;2018-01-23 12:43:14+00:00;Declaration REJECTED by SUPERVISOR;declaration 105168;Declaration REJECTED by SUPERVISOR;2018-01-23 12:43:14+00:00;5127;924;5
declaration 105168;2018-01-23 21:21:08+00:00;Declaration REJECTED by EMPLOYEE;declaration 105168;Declaration REJECTED by EMPLOYEE;2018-01-23 21:21:08+00:00;5128;924;5
declaration 105805;2018-02-07 10:50:04+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105805;Declaration SUBMITTED by EMPLOYEE;2018-02-07 10:50:04+00:00;5759;1036;5
declaration 105805;2018-02-07 10:50:09+00:00;Declaration REJECTED by ADMINISTRATION;declaration 105805;Declaration REJECTED by ADMINISTRATION;2018-02-07 10:50:09+00:00;5760;1036;5
declaration 105805;2018-02-07 12:33:32+00:00;Declaration REJECTED by EMPLOYEE;declaration 105805;Declaration REJECTED by EMPLOYEE;2018-02-07 12:33:32+00:00;5761;1036;5
declaration 106037;2018-02-11 13:33:56+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 106037;Declaration SUBMITTED by EMPLOYEE;2018-02-11 13:33:56+00:00;5990;1075;5
declaration 106037;2018-02-11 13:34:00+00:00;Declaration APPROVED by ADMINISTRATION;declaration 106037;Declaration APPROVED by ADMINISTRATION;2018-02-11 13:34:00+00:00;5991;1075;5
declaration 106037;2018-02-14 10:55:52+00:00;Declaration REJECTED by SUPERVISOR;declaration 106037;Declaration REJECTED by SUPERVISOR;2018-02-14 10:55:52+00:00;5992;1075;5
declaration 106037;2018-02-19 15:24:09+00:00;Declaration REJECTED by EMPLOYEE;declaration 106037;Declaration REJECTED by EMPLOYEE;2018-02-19 15:24:09+00:00;5993;1075;5
declaration 106208;2018-03-12 12:04:58+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 106208;Declaration SUBMITTED by EMPLOYEE;2018-03-12 12:04:58+00:00;6160;1105;5
declaration 106208;2018-03-12 12:05:01+00:00;Declaration REJECTED by ADMINISTRATION;declaration 106208;Declaration REJECTED by ADMINISTRATION;2018-03-12 12:05:01+00:00;6161;1105;5
declaration 106208;2018-03-13 15:41:31+00:00;Declaration REJECTED by EMPLOYEE;declaration 106208;Declaration REJECTED by EMPLOYEE;2018-03-13 15:41:31+00:00;6162;1105;5
declaration 106513;2018-02-28 09:24:59+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 106513;Declaration SUBMITTED by EMPLOYEE;2018-02-28 09:24:59+00:00;6463;1159;5
declaration 106513;2018-02-28 09:28:53+00:00;Declaration REJECTED by ADMINISTRATION;declaration 106513;Declaration REJECTED by ADMINISTRATION;2018-02-28 09:28:53+00:00;6464;1159;5
declaration 106513;2018-02-28 12:54:06+00:00;Declaration REJECTED by EMPLOYEE;declaration 106513;Declaration REJECTED by EMPLOYEE;2018-02-28 12:54:06+00:00;6465;1159;5
declaration 106629;2018-03-21 15:54:05+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 106629;Declaration SUBMITTED by EMPLOYEE;2018-03-21 15:54:05+00:00;6578;1180;5
declaration 106629;2018-03-21 15:54:56+00:00;Declaration APPROVED by ADMINISTRATION;declaration 106629;Declaration APPROVED by ADMINISTRATION;2018-03-21 15:54:56+00:00;6579;1180;5
declaration 106629;2018-03-26 14:09:06+00:00;Declaration REJECTED by SUPERVISOR;declaration 106629;Declaration REJECTED by SUPERVISOR;2018-03-26 14:09:06+00:00;6580;1180;5
declaration 106629;2018-03-27 06:54:41+00:00;Declaration REJECTED by EMPLOYEE;declaration 106629;Declaration REJECTED by EMPLOYEE;2018-03-27 06:54:41+00:00;6581;1180;5
declaration 107228;2018-03-06 08:56:41+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 107228;Declaration SUBMITTED by EMPLOYEE;2018-03-06 08:56:41+00:00;7176;1290;5
declaration 107228;2018-03-06 08:58:57+00:00;Declaration APPROVED by ADMINISTRATION;declaration 107228;Declaration APPROVED by ADMINISTRATION;2018-03-06 08:58:57+00:00;7177;1290;5
declaration 107228;2018-03-06 09:57:53+00:00;Declaration REJECTED by SUPERVISOR;declaration 107228;Declaration REJECTED by SUPERVISOR;2018-03-06 09:57:53+00:00;7178;1290;5
declaration 107228;2018-03-06 11:58:37+00:00;Declaration REJECTED by EMPLOYEE;declaration 107228;Declaration REJECTED by EMPLOYEE;2018-03-06 11:58:37+00:00;7179;1290;5
declaration 107244;2018-03-06 12:22:34+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 107244;Declaration SUBMITTED by EMPLOYEE;2018-03-06 12:22:34+00:00;7191;1293;5
declaration 107244;2018-03-06 12:28:07+00:00;Declaration APPROVED by ADMINISTRATION;declaration 107244;Declaration APPROVED by ADMINISTRATION;2018-03-06 12:28:07+00:00;7192;1293;5
declaration 107244;2018-03-06 15:18:18+00:00;Declaration REJECTED by SUPERVISOR;declaration 107244;Declaration REJECTED by SUPERVISOR;2018-03-06 15:18:18+00:00;7193;1293;5
declaration 107244;2018-03-08 09:23:25+00:00;Declaration REJECTED by EMPLOYEE;declaration 107244;Declaration REJECTED by EMPLOYEE;2018-03-08 09:23:25+00:00;7194;1293;5
declaration 107287;2018-03-08 09:53:21+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 107287;Declaration SUBMITTED by EMPLOYEE;2018-03-08 09:53:21+00:00;7233;1301;5
declaration 107287;2018-03-08 09:53:26+00:00;Declaration APPROVED by ADMINISTRATION;declaration 107287;Declaration APPROVED by ADMINISTRATION;2018-03-08 09:53:26+00:00;7234;1301;5
declaration 107287;2018-03-08 10:44:15+00:00;Declaration APPROVED by BUDGET OWNER;declaration 107287;Declaration APPROVED by BUDGET OWNER;2018-03-08 10:44:15+00:00;7235;1301;5
declaration 107287;2018-03-15 04:15:29+00:00;Declaration REJECTED by SUPERVISOR;declaration 107287;Declaration REJECTED by SUPERVISOR;2018-03-15 04:15:29+00:00;7236;1301;5
declaration 107287;2018-03-15 09:18:17+00:00;Declaration REJECTED by EMPLOYEE;declaration 107287;Declaration REJECTED by EMPLOYEE;2018-03-15 09:18:17+00:00;7237;1301;5
declaration 108790;2018-01-16 09:24:08+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 108790;Declaration SUBMITTED by EMPLOYEE;2018-01-16 09:24:08+00:00;8730;1563;5
declaration 108790;2018-01-16 09:25:29+00:00;Declaration REJECTED by ADMINISTRATION;declaration 108790;Declaration REJECTED by ADMINISTRATION;2018-01-16 09:25:29+00:00;8731;1563;5
declaration 108790;2018-01-19 09:30:13+00:00;Declaration REJECTED by EMPLOYEE;declaration 108790;Declaration REJECTED by EMPLOYEE;2018-01-19 09:30:13+00:00;8732;1563;5
declaration 108821;2018-03-06 13:51:03+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 108821;Declaration SUBMITTED by EMPLOYEE;2018-03-06 13:51:03+00:00;8760;1569;5
