case_id;timestamp;activity;case:concept:name;concept:name;time:timestamp;@@index;@@case_index;cluster
declaration 102464;2018-04-03 16:28:15+00:00;Declaration REJECTED by EMPLOYEE;declaration 102464;Declaration REJECTED by EMPLOYEE;2018-04-03 16:28:15+00:00;2449;441;9
declaration 102464;2018-04-03 16:31:10+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 102464;Declaration SUBMITTED by EMPLOYEE;2018-04-03 16:31:10+00:00;2450;441;9
declaration 102464;2018-04-03 16:31:12+00:00;Declaration APPROVED by ADMINISTRATION;declaration 102464;Declaration APPROVED by ADMINISTRATION;2018-04-03 16:31:12+00:00;2451;441;9
declaration 102464;2018-04-04 13:14:30+00:00;Declaration APPROVED by BUDGET OWNER;declaration 102464;Declaration APPROVED by BUDGET OWNER;2018-04-04 13:14:30+00:00;2452;441;9
declaration 102464;2018-04-05 06:07:54+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 102464;Declaration FINAL_APPROVED by SUPERVISOR;2018-04-05 06:07:54+00:00;2453;441;9
declaration 102464;2018-04-08 11:22:26+00:00;Request Payment;declaration 102464;Request Payment;2018-04-08 11:22:26+00:00;2454;441;9
declaration 102464;2018-04-12 15:31:10+00:00;Payment Handled;declaration 102464;Payment Handled;2018-04-12 15:31:10+00:00;2455;441;9
declaration 103172;2018-04-09 14:18:38+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 103172;Declaration SUBMITTED by EMPLOYEE;2018-04-09 14:18:38+00:00;3148;565;9
declaration 103172;2018-04-09 14:23:51+00:00;Declaration REJECTED by ADMINISTRATION;declaration 103172;Declaration REJECTED by ADMINISTRATION;2018-04-09 14:23:51+00:00;3149;565;9
declaration 103172;2018-04-11 13:38:28+00:00;Declaration REJECTED by EMPLOYEE;declaration 103172;Declaration REJECTED by EMPLOYEE;2018-04-11 13:38:28+00:00;3150;565;9
declaration 103172;2018-04-11 14:22:43+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 103172;Declaration SUBMITTED by EMPLOYEE;2018-04-11 14:22:43+00:00;3151;565;9
declaration 103172;2018-04-11 14:23:32+00:00;Declaration APPROVED by ADMINISTRATION;declaration 103172;Declaration APPROVED by ADMINISTRATION;2018-04-11 14:23:32+00:00;3152;565;9
declaration 103172;2018-04-12 08:28:38+00:00;Declaration REJECTED by SUPERVISOR;declaration 103172;Declaration REJECTED by SUPERVISOR;2018-04-12 08:28:38+00:00;3153;565;9
declaration 103172;2018-04-13 12:15:14+00:00;Declaration REJECTED by EMPLOYEE;declaration 103172;Declaration REJECTED by EMPLOYEE;2018-04-13 12:15:14+00:00;3154;565;9
declaration 103172;2018-04-13 12:44:11+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 103172;Declaration SUBMITTED by EMPLOYEE;2018-04-13 12:44:11+00:00;3155;565;9
declaration 103172;2018-04-13 12:44:35+00:00;Declaration APPROVED by ADMINISTRATION;declaration 103172;Declaration APPROVED by ADMINISTRATION;2018-04-13 12:44:35+00:00;3156;565;9
declaration 103172;2018-04-17 12:34:20+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 103172;Declaration FINAL_APPROVED by SUPERVISOR;2018-04-17 12:34:20+00:00;3157;565;9
declaration 103172;2018-04-18 10:44:26+00:00;Request Payment;declaration 103172;Request Payment;2018-04-18 10:44:26+00:00;3158;565;9
declaration 103172;2018-04-19 15:31:30+00:00;Payment Handled;declaration 103172;Payment Handled;2018-04-19 15:31:30+00:00;3159;565;9
declaration 103462;2018-03-22 13:37:09+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 103462;Declaration SUBMITTED by EMPLOYEE;2018-03-22 13:37:09+00:00;3438;615;9
declaration 103462;2018-03-22 14:14:30+00:00;Declaration REJECTED by ADMINISTRATION;declaration 103462;Declaration REJECTED by ADMINISTRATION;2018-03-22 14:14:30+00:00;3439;615;9
declaration 103462;2018-03-23 13:06:00+00:00;Declaration REJECTED by EMPLOYEE;declaration 103462;Declaration REJECTED by EMPLOYEE;2018-03-23 13:06:00+00:00;3440;615;9
declaration 103462;2018-03-23 13:13:17+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 103462;Declaration SUBMITTED by EMPLOYEE;2018-03-23 13:13:17+00:00;3441;615;9
declaration 103462;2018-03-23 13:13:39+00:00;Declaration APPROVED by ADMINISTRATION;declaration 103462;Declaration APPROVED by ADMINISTRATION;2018-03-23 13:13:39+00:00;3442;615;9
declaration 103462;2018-03-23 14:07:20+00:00;Declaration APPROVED by BUDGET OWNER;declaration 103462;Declaration APPROVED by BUDGET OWNER;2018-03-23 14:07:20+00:00;3443;615;9
declaration 103462;2018-03-26 06:08:55+00:00;Declaration REJECTED by SUPERVISOR;declaration 103462;Declaration REJECTED by SUPERVISOR;2018-03-26 06:08:55+00:00;3444;615;9
declaration 103462;2018-03-26 07:16:43+00:00;Declaration REJECTED by EMPLOYEE;declaration 103462;Declaration REJECTED by EMPLOYEE;2018-03-26 07:16:43+00:00;3445;615;9
declaration 103462;2018-03-26 07:57:31+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 103462;Declaration SUBMITTED by EMPLOYEE;2018-03-26 07:57:31+00:00;3446;615;9
declaration 103462;2018-03-26 07:57:39+00:00;Declaration APPROVED by ADMINISTRATION;declaration 103462;Declaration APPROVED by ADMINISTRATION;2018-03-26 07:57:39+00:00;3447;615;9
declaration 103462;2018-03-26 08:52:26+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 103462;Declaration FINAL_APPROVED by SUPERVISOR;2018-03-26 08:52:26+00:00;3448;615;9
declaration 103462;2018-03-26 14:53:52+00:00;Request Payment;declaration 103462;Request Payment;2018-03-26 14:53:52+00:00;3449;615;9
declaration 103462;2018-03-29 15:31:10+00:00;Payment Handled;declaration 103462;Payment Handled;2018-03-29 15:31:10+00:00;3450;615;9
declaration 104233;2018-04-19 14:40:26+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 104233;Declaration SUBMITTED by EMPLOYEE;2018-04-19 14:40:26+00:00;4202;754;9
declaration 104233;2018-04-19 14:44:28+00:00;Declaration REJECTED by ADMINISTRATION;declaration 104233;Declaration REJECTED by ADMINISTRATION;2018-04-19 14:44:28+00:00;4203;754;9
declaration 104233;2018-04-23 12:18:21+00:00;Declaration REJECTED by EMPLOYEE;declaration 104233;Declaration REJECTED by EMPLOYEE;2018-04-23 12:18:21+00:00;4204;754;9
declaration 104233;2018-04-23 15:25:36+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 104233;Declaration SUBMITTED by EMPLOYEE;2018-04-23 15:25:36+00:00;4205;754;9
declaration 104233;2018-04-23 15:33:12+00:00;Declaration APPROVED by ADMINISTRATION;declaration 104233;Declaration APPROVED by ADMINISTRATION;2018-04-23 15:33:12+00:00;4206;754;9
declaration 104233;2018-04-24 06:50:23+00:00;Declaration REJECTED by SUPERVISOR;declaration 104233;Declaration REJECTED by SUPERVISOR;2018-04-24 06:50:23+00:00;4207;754;9
declaration 104233;2018-04-25 11:10:55+00:00;Declaration REJECTED by EMPLOYEE;declaration 104233;Declaration REJECTED by EMPLOYEE;2018-04-25 11:10:55+00:00;4208;754;9
declaration 104233;2018-05-04 13:35:01+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 104233;Declaration SUBMITTED by EMPLOYEE;2018-05-04 13:35:01+00:00;4209;754;9
declaration 104233;2018-05-04 13:36:31+00:00;Declaration APPROVED by ADMINISTRATION;declaration 104233;Declaration APPROVED by ADMINISTRATION;2018-05-04 13:36:31+00:00;4210;754;9
declaration 104233;2018-05-07 07:27:07+00:00;Declaration APPROVED by BUDGET OWNER;declaration 104233;Declaration APPROVED by BUDGET OWNER;2018-05-07 07:27:07+00:00;4211;754;9
declaration 104233;2018-05-08 06:45:15+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 104233;Declaration FINAL_APPROVED by SUPERVISOR;2018-05-08 06:45:15+00:00;4212;754;9
declaration 104233;2018-05-14 06:33:52+00:00;Request Payment;declaration 104233;Request Payment;2018-05-14 06:33:52+00:00;4213;754;9
declaration 104233;2018-05-17 15:31:32+00:00;Payment Handled;declaration 104233;Payment Handled;2018-05-17 15:31:32+00:00;4214;754;9
declaration 104544;2018-04-17 15:07:42+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 104544;Declaration SUBMITTED by EMPLOYEE;2018-04-17 15:07:42+00:00;4510;809;9
declaration 104544;2018-04-18 14:15:44+00:00;Declaration REJECTED by ADMINISTRATION;declaration 104544;Declaration REJECTED by ADMINISTRATION;2018-04-18 14:15:44+00:00;4511;809;9
declaration 104544;2018-04-23 07:37:30+00:00;Declaration REJECTED by EMPLOYEE;declaration 104544;Declaration REJECTED by EMPLOYEE;2018-04-23 07:37:30+00:00;4512;809;9
declaration 104544;2018-04-23 11:16:35+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 104544;Declaration SUBMITTED by EMPLOYEE;2018-04-23 11:16:35+00:00;4513;809;9
declaration 104544;2018-04-23 11:17:33+00:00;Declaration APPROVED by ADMINISTRATION;declaration 104544;Declaration APPROVED by ADMINISTRATION;2018-04-23 11:17:33+00:00;4514;809;9
declaration 104544;2018-04-24 05:29:48+00:00;Declaration REJECTED by SUPERVISOR;declaration 104544;Declaration REJECTED by SUPERVISOR;2018-04-24 05:29:48+00:00;4515;809;9
declaration 104544;2018-04-24 08:26:25+00:00;Declaration REJECTED by EMPLOYEE;declaration 104544;Declaration REJECTED by EMPLOYEE;2018-04-24 08:26:25+00:00;4516;809;9
declaration 104544;2018-04-24 08:53:44+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 104544;Declaration SUBMITTED by EMPLOYEE;2018-04-24 08:53:44+00:00;4517;809;9
declaration 104544;2018-04-24 09:02:32+00:00;Declaration APPROVED by ADMINISTRATION;declaration 104544;Declaration APPROVED by ADMINISTRATION;2018-04-24 09:02:32+00:00;4518;809;9
declaration 104544;2018-04-25 05:30:40+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 104544;Declaration FINAL_APPROVED by SUPERVISOR;2018-04-25 05:30:40+00:00;4519;809;9
declaration 104544;2018-05-01 07:07:33+00:00;Request Payment;declaration 104544;Request Payment;2018-05-01 07:07:33+00:00;4520;809;9
declaration 104544;2018-05-03 15:31:15+00:00;Payment Handled;declaration 104544;Payment Handled;2018-05-03 15:31:15+00:00;4521;809;9
declaration 107364;2018-02-09 13:11:02+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 107364;Declaration SUBMITTED by EMPLOYEE;2018-02-09 13:11:02+00:00;7308;1314;9
declaration 107364;2018-02-09 13:11:21+00:00;Declaration APPROVED by ADMINISTRATION;declaration 107364;Declaration APPROVED by ADMINISTRATION;2018-02-09 13:11:21+00:00;7309;1314;9
declaration 107364;2018-02-12 15:50:13+00:00;Declaration REJECTED by SUPERVISOR;declaration 107364;Declaration REJECTED by SUPERVISOR;2018-02-12 15:50:13+00:00;7310;1314;9
declaration 107364;2018-02-14 22:28:02+00:00;Declaration REJECTED by EMPLOYEE;declaration 107364;Declaration REJECTED by EMPLOYEE;2018-02-14 22:28:02+00:00;7311;1314;9
declaration 107364;2018-02-15 15:32:33+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 107364;Declaration SUBMITTED by EMPLOYEE;2018-02-15 15:32:33+00:00;7312;1314;9
declaration 107364;2018-02-15 15:33:21+00:00;Declaration APPROVED by ADMINISTRATION;declaration 107364;Declaration APPROVED by ADMINISTRATION;2018-02-15 15:33:21+00:00;7313;1314;9
declaration 107364;2018-02-22 07:46:42+00:00;Declaration REJECTED by SUPERVISOR;declaration 107364;Declaration REJECTED by SUPERVISOR;2018-02-22 07:46:42+00:00;7314;1314;9
declaration 107364;2018-02-23 10:34:02+00:00;Declaration REJECTED by EMPLOYEE;declaration 107364;Declaration REJECTED by EMPLOYEE;2018-02-23 10:34:02+00:00;7315;1314;9
declaration 107364;2018-02-27 16:24:56+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 107364;Declaration SUBMITTED by EMPLOYEE;2018-02-27 16:24:56+00:00;7316;1314;9
declaration 107364;2018-02-27 16:25:11+00:00;Declaration APPROVED by ADMINISTRATION;declaration 107364;Declaration APPROVED by ADMINISTRATION;2018-02-27 16:25:11+00:00;7317;1314;9
declaration 107364;2018-02-28 10:10:55+00:00;Declaration APPROVED by BUDGET OWNER;declaration 107364;Declaration APPROVED by BUDGET OWNER;2018-02-28 10:10:55+00:00;7318;1314;9
declaration 107364;2018-03-01 05:51:32+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 107364;Declaration FINAL_APPROVED by SUPERVISOR;2018-03-01 05:51:32+00:00;7319;1314;9
declaration 107364;2018-03-01 07:55:42+00:00;Request Payment;declaration 107364;Request Payment;2018-03-01 07:55:42+00:00;7320;1314;9
declaration 107364;2018-03-05 16:30:57+00:00;Payment Handled;declaration 107364;Payment Handled;2018-03-05 16:30:57+00:00;7321;1314;9
declaration 108210;2018-04-10 20:00:59+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 108210;Declaration SUBMITTED by EMPLOYEE;2018-04-10 20:00:59+00:00;8152;1463;9
declaration 108210;2018-04-10 20:21:08+00:00;Declaration REJECTED by ADMINISTRATION;declaration 108210;Declaration REJECTED by ADMINISTRATION;2018-04-10 20:21:08+00:00;8153;1463;9
declaration 108210;2018-04-18 05:58:13+00:00;Declaration REJECTED by EMPLOYEE;declaration 108210;Declaration REJECTED by EMPLOYEE;2018-04-18 05:58:13+00:00;8154;1463;9
declaration 108210;2018-04-22 16:09:47+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 108210;Declaration SUBMITTED by EMPLOYEE;2018-04-22 16:09:47+00:00;8155;1463;9
declaration 108210;2018-04-22 16:28:01+00:00;Declaration APPROVED by ADMINISTRATION;declaration 108210;Declaration APPROVED by ADMINISTRATION;2018-04-22 16:28:01+00:00;8156;1463;9
declaration 108210;2018-04-23 06:43:45+00:00;Declaration REJECTED by SUPERVISOR;declaration 108210;Declaration REJECTED by SUPERVISOR;2018-04-23 06:43:45+00:00;8157;1463;9
declaration 108210;2018-04-23 14:32:57+00:00;Declaration REJECTED by EMPLOYEE;declaration 108210;Declaration REJECTED by EMPLOYEE;2018-04-23 14:32:57+00:00;8158;1463;9
declaration 108210;2018-04-24 16:32:53+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 108210;Declaration SUBMITTED by EMPLOYEE;2018-04-24 16:32:53+00:00;8159;1463;9
declaration 108210;2018-04-24 16:32:56+00:00;Declaration APPROVED by ADMINISTRATION;declaration 108210;Declaration APPROVED by ADMINISTRATION;2018-04-24 16:32:56+00:00;8160;1463;9
declaration 108210;2018-04-25 05:42:24+00:00;Declaration REJECTED by BUDGET OWNER;declaration 108210;Declaration REJECTED by BUDGET OWNER;2018-04-25 05:42:24+00:00;8161;1463;9
declaration 108210;2018-05-01 07:55:20+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 108210;Declaration SUBMITTED by EMPLOYEE;2018-05-01 07:55:20+00:00;8162;1463;9
declaration 108210;2018-05-01 08:05:09+00:00;Declaration FOR_APPROVAL by ADMINISTRATION;declaration 108210;Declaration FOR_APPROVAL by ADMINISTRATION;2018-05-01 08:05:09+00:00;8163;1463;9
declaration 108210;2018-05-02 08:28:53+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 108210;Declaration SUBMITTED by EMPLOYEE;2018-05-02 08:28:53+00:00;8164;1463;9
declaration 108210;2018-05-02 08:28:56+00:00;Declaration APPROVED by ADMINISTRATION;declaration 108210;Declaration APPROVED by ADMINISTRATION;2018-05-02 08:28:56+00:00;8165;1463;9
declaration 108210;2018-05-02 09:07:51+00:00;Declaration APPROVED by BUDGET OWNER;declaration 108210;Declaration APPROVED by BUDGET OWNER;2018-05-02 09:07:51+00:00;8166;1463;9
declaration 108210;2018-05-08 10:33:12+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 108210;Declaration FINAL_APPROVED by SUPERVISOR;2018-05-08 10:33:12+00:00;8167;1463;9
declaration 108210;2018-05-10 07:35:41+00:00;Request Payment;declaration 108210;Request Payment;2018-05-10 07:35:41+00:00;8168;1463;9
declaration 108210;2018-05-14 15:31:21+00:00;Payment Handled;declaration 108210;Payment Handled;2018-05-14 15:31:21+00:00;8169;1463;9
declaration 111361;2018-07-26 12:56:11+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 111361;Declaration SUBMITTED by EMPLOYEE;2018-07-26 12:56:11+00:00;11282;2026;9
declaration 111361;2018-07-26 13:11:51+00:00;Declaration REJECTED by ADMINISTRATION;declaration 111361;Declaration REJECTED by ADMINISTRATION;2018-07-26 13:11:51+00:00;11283;2026;9
declaration 111361;2018-07-27 06:41:22+00:00;Declaration REJECTED by EMPLOYEE;declaration 111361;Declaration REJECTED by EMPLOYEE;2018-07-27 06:41:22+00:00;11284;2026;9
declaration 111361;2018-08-27 13:37:54+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 111361;Declaration SUBMITTED by EMPLOYEE;2018-08-27 13:37:54+00:00;11285;2026;9
declaration 111361;2018-08-29 08:40:32+00:00;Declaration APPROVED by ADMINISTRATION;declaration 111361;Declaration APPROVED by ADMINISTRATION;2018-08-29 08:40:32+00:00;11286;2026;9
declaration 111361;2018-08-29 09:09:05+00:00;Declaration REJECTED by SUPERVISOR;declaration 111361;Declaration REJECTED by SUPERVISOR;2018-08-29 09:09:05+00:00;11287;2026;9
declaration 111361;2018-08-29 14:04:07+00:00;Declaration REJECTED by EMPLOYEE;declaration 111361;Declaration REJECTED by EMPLOYEE;2018-08-29 14:04:07+00:00;11288;2026;9
declaration 111361;2018-08-31 09:22:39+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 111361;Declaration SUBMITTED by EMPLOYEE;2018-08-31 09:22:39+00:00;11289;2026;9
declaration 111361;2018-09-05 07:40:56+00:00;Declaration APPROVED by ADMINISTRATION;declaration 111361;Declaration APPROVED by ADMINISTRATION;2018-09-05 07:40:56+00:00;11290;2026;9
declaration 111361;2018-09-05 07:48:21+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 111361;Declaration FINAL_APPROVED by SUPERVISOR;2018-09-05 07:48:21+00:00;11291;2026;9
declaration 111361;2018-09-06 07:12:57+00:00;Request Payment;declaration 111361;Request Payment;2018-09-06 07:12:57+00:00;11292;2026;9
declaration 111361;2018-09-10 15:31:23+00:00;Payment Handled;declaration 111361;Payment Handled;2018-09-10 15:31:23+00:00;11293;2026;9
declaration 111577;2018-09-18 07:26:36+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 111577;Declaration SUBMITTED by EMPLOYEE;2018-09-18 07:26:36+00:00;11497;2062;9
