case_id;timestamp;activity;case:concept:name;concept:name;time:timestamp;@@index;@@case_index;cluster
declaration 101140;2018-01-11 15:40:33+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 101140;Declaration SUBMITTED by EMPLOYEE;2018-01-11 15:40:33+00:00;1134;200;6
declaration 101140;2018-01-11 15:47:10+00:00;Declaration REJECTED by ADMINISTRATION;declaration 101140;Declaration REJECTED by ADMINISTRATION;2018-01-11 15:47:10+00:00;1135;200;6
declaration 101140;2018-01-15 14:41:37+00:00;Declaration REJECTED by EMPLOYEE;declaration 101140;Declaration REJECTED by EMPLOYEE;2018-01-15 14:41:37+00:00;1136;200;6
declaration 101140;2018-01-15 15:27:14+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 101140;Declaration SUBMITTED by EMPLOYEE;2018-01-15 15:27:14+00:00;1137;200;6
declaration 101140;2018-01-15 15:27:36+00:00;Declaration APPROVED by ADMINISTRATION;declaration 101140;Declaration APPROVED by ADMINISTRATION;2018-01-15 15:27:36+00:00;1138;200;6
declaration 101140;2018-01-16 10:16:59+00:00;Declaration APPROVED by BUDGET OWNER;declaration 101140;Declaration APPROVED by BUDGET OWNER;2018-01-16 10:16:59+00:00;1139;200;6
declaration 101140;2018-01-25 15:41:30+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 101140;Declaration FINAL_APPROVED by SUPERVISOR;2018-01-25 15:41:30+00:00;1140;200;6
declaration 101140;2018-01-30 14:38:47+00:00;Request Payment;declaration 101140;Request Payment;2018-01-30 14:38:47+00:00;1141;200;6
declaration 101140;2018-02-01 16:31:17+00:00;Payment Handled;declaration 101140;Payment Handled;2018-02-01 16:31:17+00:00;1142;200;6
declaration 101155;2018-01-11 15:46:31+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 101155;Declaration SUBMITTED by EMPLOYEE;2018-01-11 15:46:31+00:00;1149;202;6
declaration 101155;2018-01-11 15:46:45+00:00;Declaration REJECTED by ADMINISTRATION;declaration 101155;Declaration REJECTED by ADMINISTRATION;2018-01-11 15:46:45+00:00;1150;202;6
declaration 101155;2018-01-15 14:40:16+00:00;Declaration REJECTED by EMPLOYEE;declaration 101155;Declaration REJECTED by EMPLOYEE;2018-01-15 14:40:16+00:00;1151;202;6
declaration 101155;2018-01-27 15:21:46+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 101155;Declaration SUBMITTED by EMPLOYEE;2018-01-27 15:21:46+00:00;1152;202;6
declaration 101155;2018-02-02 13:33:12+00:00;Declaration APPROVED by ADMINISTRATION;declaration 101155;Declaration APPROVED by ADMINISTRATION;2018-02-02 13:33:12+00:00;1153;202;6
declaration 101155;2018-02-05 14:09:40+00:00;Declaration APPROVED by BUDGET OWNER;declaration 101155;Declaration APPROVED by BUDGET OWNER;2018-02-05 14:09:40+00:00;1154;202;6
declaration 101155;2018-02-12 04:15:34+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 101155;Declaration FINAL_APPROVED by SUPERVISOR;2018-02-12 04:15:34+00:00;1155;202;6
declaration 101155;2018-02-12 09:32:42+00:00;Request Payment;declaration 101155;Request Payment;2018-02-12 09:32:42+00:00;1156;202;6
declaration 101155;2018-02-15 16:31:17+00:00;Payment Handled;declaration 101155;Payment Handled;2018-02-15 16:31:17+00:00;1157;202;6
declaration 102027;2018-01-08 09:56:45+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 102027;Declaration SUBMITTED by EMPLOYEE;2018-01-08 09:56:45+00:00;2013;359;6
declaration 102027;2018-01-08 09:56:50+00:00;Declaration REJECTED by ADMINISTRATION;declaration 102027;Declaration REJECTED by ADMINISTRATION;2018-01-08 09:56:50+00:00;2014;359;6
declaration 102027;2018-01-09 12:17:40+00:00;Declaration REJECTED by EMPLOYEE;declaration 102027;Declaration REJECTED by EMPLOYEE;2018-01-09 12:17:40+00:00;2015;359;6
declaration 102027;2018-01-09 13:37:33+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 102027;Declaration SUBMITTED by EMPLOYEE;2018-01-09 13:37:33+00:00;2016;359;6
declaration 102027;2018-01-09 13:38:23+00:00;Declaration APPROVED by ADMINISTRATION;declaration 102027;Declaration APPROVED by ADMINISTRATION;2018-01-09 13:38:23+00:00;2017;359;6
declaration 102027;2018-01-09 14:01:02+00:00;Declaration APPROVED by BUDGET OWNER;declaration 102027;Declaration APPROVED by BUDGET OWNER;2018-01-09 14:01:02+00:00;2018;359;6
declaration 102027;2018-01-16 04:15:37+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 102027;Declaration FINAL_APPROVED by SUPERVISOR;2018-01-16 04:15:37+00:00;2019;359;6
declaration 102027;2018-01-18 11:54:37+00:00;Request Payment;declaration 102027;Request Payment;2018-01-18 11:54:37+00:00;2020;359;6
declaration 102027;2018-01-22 16:31:16+00:00;Payment Handled;declaration 102027;Payment Handled;2018-01-22 16:31:16+00:00;2021;359;6
declaration 102208;2018-02-06 15:30:37+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 102208;Declaration SUBMITTED by EMPLOYEE;2018-02-06 15:30:37+00:00;2190;393;6
declaration 102208;2018-02-06 15:33:25+00:00;Declaration REJECTED by ADMINISTRATION;declaration 102208;Declaration REJECTED by ADMINISTRATION;2018-02-06 15:33:25+00:00;2191;393;6
declaration 102208;2018-02-07 12:14:08+00:00;Declaration REJECTED by EMPLOYEE;declaration 102208;Declaration REJECTED by EMPLOYEE;2018-02-07 12:14:08+00:00;2192;393;6
declaration 102208;2018-02-07 12:50:10+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 102208;Declaration SUBMITTED by EMPLOYEE;2018-02-07 12:50:10+00:00;2193;393;6
declaration 102208;2018-02-07 12:50:12+00:00;Declaration APPROVED by ADMINISTRATION;declaration 102208;Declaration APPROVED by ADMINISTRATION;2018-02-07 12:50:12+00:00;2194;393;6
declaration 102208;2018-02-08 11:14:49+00:00;Declaration APPROVED by BUDGET OWNER;declaration 102208;Declaration APPROVED by BUDGET OWNER;2018-02-08 11:14:49+00:00;2195;393;6
declaration 102208;2018-02-15 04:15:24+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 102208;Declaration FINAL_APPROVED by SUPERVISOR;2018-02-15 04:15:24+00:00;2196;393;6
declaration 102208;2018-02-15 07:22:25+00:00;Request Payment;declaration 102208;Request Payment;2018-02-15 07:22:25+00:00;2197;393;6
declaration 102208;2018-02-19 16:31:31+00:00;Payment Handled;declaration 102208;Payment Handled;2018-02-19 16:31:31+00:00;2198;393;6
declaration 102526;2018-03-11 17:19:44+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 102526;Declaration SUBMITTED by EMPLOYEE;2018-03-11 17:19:44+00:00;2504;451;6
declaration 102526;2018-04-05 07:42:16+00:00;Declaration REJECTED by ADMINISTRATION;declaration 102526;Declaration REJECTED by ADMINISTRATION;2018-04-05 07:42:16+00:00;2505;451;6
declaration 102526;2018-04-05 13:59:37+00:00;Declaration REJECTED by EMPLOYEE;declaration 102526;Declaration REJECTED by EMPLOYEE;2018-04-05 13:59:37+00:00;2506;451;6
declaration 102526;2018-04-13 11:28:05+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 102526;Declaration SUBMITTED by EMPLOYEE;2018-04-13 11:28:05+00:00;2507;451;6
declaration 102526;2018-04-13 11:28:14+00:00;Declaration APPROVED by ADMINISTRATION;declaration 102526;Declaration APPROVED by ADMINISTRATION;2018-04-13 11:28:14+00:00;2508;451;6
declaration 102526;2018-04-17 12:29:17+00:00;Declaration APPROVED by BUDGET OWNER;declaration 102526;Declaration APPROVED by BUDGET OWNER;2018-04-17 12:29:17+00:00;2509;451;6
declaration 102526;2018-04-19 08:34:43+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 102526;Declaration FINAL_APPROVED by SUPERVISOR;2018-04-19 08:34:43+00:00;2510;451;6
declaration 102526;2018-04-25 12:11:30+00:00;Request Payment;declaration 102526;Request Payment;2018-04-25 12:11:30+00:00;2511;451;6
declaration 102526;2018-04-26 15:30:51+00:00;Payment Handled;declaration 102526;Payment Handled;2018-04-26 15:30:51+00:00;2512;451;6
declaration 102678;2018-04-03 13:05:47+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 102678;Declaration SUBMITTED by EMPLOYEE;2018-04-03 13:05:47+00:00;2655;477;6
declaration 102678;2018-04-03 13:14:34+00:00;Declaration REJECTED by ADMINISTRATION;declaration 102678;Declaration REJECTED by ADMINISTRATION;2018-04-03 13:14:34+00:00;2656;477;6
declaration 102678;2018-04-04 13:26:58+00:00;Declaration REJECTED by EMPLOYEE;declaration 102678;Declaration REJECTED by EMPLOYEE;2018-04-04 13:26:58+00:00;2657;477;6
declaration 102678;2018-04-04 13:35:18+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 102678;Declaration SUBMITTED by EMPLOYEE;2018-04-04 13:35:18+00:00;2658;477;6
declaration 102678;2018-04-04 13:35:22+00:00;Declaration APPROVED by ADMINISTRATION;declaration 102678;Declaration APPROVED by ADMINISTRATION;2018-04-04 13:35:22+00:00;2659;477;6
declaration 102678;2018-04-04 13:42:24+00:00;Declaration APPROVED by BUDGET OWNER;declaration 102678;Declaration APPROVED by BUDGET OWNER;2018-04-04 13:42:24+00:00;2660;477;6
declaration 102678;2018-04-05 07:33:00+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 102678;Declaration FINAL_APPROVED by SUPERVISOR;2018-04-05 07:33:00+00:00;2661;477;6
declaration 102678;2018-04-06 09:35:53+00:00;Request Payment;declaration 102678;Request Payment;2018-04-06 09:35:53+00:00;2662;477;6
declaration 102678;2018-04-09 15:30:57+00:00;Payment Handled;declaration 102678;Payment Handled;2018-04-09 15:30:57+00:00;2663;477;6
declaration 103056;2018-04-06 11:04:25+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 103056;Declaration SUBMITTED by EMPLOYEE;2018-04-06 11:04:25+00:00;3032;545;6
declaration 103056;2018-04-06 11:11:27+00:00;Declaration REJECTED by ADMINISTRATION;declaration 103056;Declaration REJECTED by ADMINISTRATION;2018-04-06 11:11:27+00:00;3033;545;6
declaration 103056;2018-04-06 11:14:16+00:00;Declaration REJECTED by EMPLOYEE;declaration 103056;Declaration REJECTED by EMPLOYEE;2018-04-06 11:14:16+00:00;3034;545;6
declaration 103056;2018-04-06 11:22:12+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 103056;Declaration SUBMITTED by EMPLOYEE;2018-04-06 11:22:12+00:00;3035;545;6
declaration 103056;2018-04-06 11:22:35+00:00;Declaration APPROVED by ADMINISTRATION;declaration 103056;Declaration APPROVED by ADMINISTRATION;2018-04-06 11:22:35+00:00;3036;545;6
declaration 103056;2018-04-09 11:33:20+00:00;Declaration APPROVED by BUDGET OWNER;declaration 103056;Declaration APPROVED by BUDGET OWNER;2018-04-09 11:33:20+00:00;3037;545;6
declaration 103056;2018-04-09 12:32:28+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 103056;Declaration FINAL_APPROVED by SUPERVISOR;2018-04-09 12:32:28+00:00;3038;545;6
declaration 103056;2018-04-10 07:40:44+00:00;Request Payment;declaration 103056;Request Payment;2018-04-10 07:40:44+00:00;3039;545;6
declaration 103056;2018-04-12 15:31:10+00:00;Payment Handled;declaration 103056;Payment Handled;2018-04-12 15:31:10+00:00;3040;545;6
declaration 105035;2018-01-23 15:22:29+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105035;Declaration SUBMITTED by EMPLOYEE;2018-01-23 15:22:29+00:00;4996;899;6
declaration 105035;2018-01-23 15:25:37+00:00;Declaration REJECTED by ADMINISTRATION;declaration 105035;Declaration REJECTED by ADMINISTRATION;2018-01-23 15:25:37+00:00;4997;899;6
declaration 105035;2018-01-26 07:47:09+00:00;Declaration REJECTED by EMPLOYEE;declaration 105035;Declaration REJECTED by EMPLOYEE;2018-01-26 07:47:09+00:00;4998;899;6
declaration 105035;2018-01-26 08:26:40+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105035;Declaration SUBMITTED by EMPLOYEE;2018-01-26 08:26:40+00:00;4999;899;6
declaration 105035;2018-01-26 08:26:59+00:00;Declaration APPROVED by ADMINISTRATION;declaration 105035;Declaration APPROVED by ADMINISTRATION;2018-01-26 08:26:59+00:00;5000;899;6
declaration 105035;2018-01-26 13:31:52+00:00;Declaration APPROVED by BUDGET OWNER;declaration 105035;Declaration APPROVED by BUDGET OWNER;2018-01-26 13:31:52+00:00;5001;899;6
declaration 105035;2018-01-29 13:18:11+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 105035;Declaration FINAL_APPROVED by SUPERVISOR;2018-01-29 13:18:11+00:00;5002;899;6
declaration 105035;2018-01-29 13:18:14+00:00;Request Payment;declaration 105035;Request Payment;2018-01-29 13:18:14+00:00;5003;899;6
declaration 105035;2018-02-01 16:31:17+00:00;Payment Handled;declaration 105035;Payment Handled;2018-02-01 16:31:17+00:00;5004;899;6
declaration 105330;2018-01-30 08:41:54+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105330;Declaration SUBMITTED by EMPLOYEE;2018-01-30 08:41:54+00:00;5286;953;6
declaration 105330;2018-01-30 08:42:47+00:00;Declaration REJECTED by ADMINISTRATION;declaration 105330;Declaration REJECTED by ADMINISTRATION;2018-01-30 08:42:47+00:00;5287;953;6
declaration 105330;2018-01-31 13:16:20+00:00;Declaration REJECTED by EMPLOYEE;declaration 105330;Declaration REJECTED by EMPLOYEE;2018-01-31 13:16:20+00:00;5288;953;6
declaration 105330;2018-01-31 13:47:09+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105330;Declaration SUBMITTED by EMPLOYEE;2018-01-31 13:47:09+00:00;5289;953;6
declaration 105330;2018-01-31 13:47:53+00:00;Declaration APPROVED by ADMINISTRATION;declaration 105330;Declaration APPROVED by ADMINISTRATION;2018-01-31 13:47:53+00:00;5290;953;6
declaration 105330;2018-02-01 11:36:42+00:00;Declaration APPROVED by BUDGET OWNER;declaration 105330;Declaration APPROVED by BUDGET OWNER;2018-02-01 11:36:42+00:00;5291;953;6
declaration 105330;2018-02-06 08:37:54+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 105330;Declaration FINAL_APPROVED by SUPERVISOR;2018-02-06 08:37:54+00:00;5292;953;6
declaration 105330;2018-02-06 11:21:38+00:00;Request Payment;declaration 105330;Request Payment;2018-02-06 11:21:38+00:00;5293;953;6
declaration 105330;2018-02-08 16:31:10+00:00;Payment Handled;declaration 105330;Payment Handled;2018-02-08 16:31:10+00:00;5294;953;6
declaration 105552;2018-02-02 12:21:39+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105552;Declaration SUBMITTED by EMPLOYEE;2018-02-02 12:21:39+00:00;5508;991;6
declaration 105552;2018-02-02 14:26:13+00:00;Declaration REJECTED by ADMINISTRATION;declaration 105552;Declaration REJECTED by ADMINISTRATION;2018-02-02 14:26:13+00:00;5509;991;6
declaration 105552;2018-02-05 13:46:09+00:00;Declaration REJECTED by EMPLOYEE;declaration 105552;Declaration REJECTED by EMPLOYEE;2018-02-05 13:46:09+00:00;5510;991;6
declaration 105552;2018-02-06 12:45:54+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105552;Declaration SUBMITTED by EMPLOYEE;2018-02-06 12:45:54+00:00;5511;991;6
declaration 105552;2018-02-06 12:46:04+00:00;Declaration APPROVED by ADMINISTRATION;declaration 105552;Declaration APPROVED by ADMINISTRATION;2018-02-06 12:46:04+00:00;5512;991;6
declaration 105552;2018-02-06 13:49:32+00:00;Declaration APPROVED by BUDGET OWNER;declaration 105552;Declaration APPROVED by BUDGET OWNER;2018-02-06 13:49:32+00:00;5513;991;6
declaration 105552;2018-02-06 16:34:12+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 105552;Declaration FINAL_APPROVED by SUPERVISOR;2018-02-06 16:34:12+00:00;5514;991;6
declaration 105552;2018-02-08 15:32:18+00:00;Request Payment;declaration 105552;Request Payment;2018-02-08 15:32:18+00:00;5515;991;6
declaration 105552;2018-02-12 16:31:20+00:00;Payment Handled;declaration 105552;Payment Handled;2018-02-12 16:31:20+00:00;5516;991;6
declaration 105939;2018-02-15 16:12:08+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105939;Declaration SUBMITTED by EMPLOYEE;2018-02-15 16:12:08+00:00;5892;1059;6
declaration 105939;2018-02-15 16:12:16+00:00;Declaration REJECTED by ADMINISTRATION;declaration 105939;Declaration REJECTED by ADMINISTRATION;2018-02-15 16:12:16+00:00;5893;1059;6
declaration 105939;2018-02-16 09:57:55+00:00;Declaration REJECTED by EMPLOYEE;declaration 105939;Declaration REJECTED by EMPLOYEE;2018-02-16 09:57:55+00:00;5894;1059;6
declaration 105939;2018-02-23 15:16:44+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105939;Declaration SUBMITTED by EMPLOYEE;2018-02-23 15:16:44+00:00;5895;1059;6
declaration 105939;2018-02-23 15:16:49+00:00;Declaration APPROVED by ADMINISTRATION;declaration 105939;Declaration APPROVED by ADMINISTRATION;2018-02-23 15:16:49+00:00;5896;1059;6
declaration 105939;2018-02-26 13:41:39+00:00;Declaration APPROVED by BUDGET OWNER;declaration 105939;Declaration APPROVED by BUDGET OWNER;2018-02-26 13:41:39+00:00;5897;1059;6
declaration 105939;2018-02-27 06:48:38+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 105939;Declaration FINAL_APPROVED by SUPERVISOR;2018-02-27 06:48:38+00:00;5898;1059;6
declaration 105939;2018-02-27 10:52:13+00:00;Request Payment;declaration 105939;Request Payment;2018-02-27 10:52:13+00:00;5899;1059;6
declaration 105939;2018-03-01 16:31:25+00:00;Payment Handled;declaration 105939;Payment Handled;2018-03-01 16:31:25+00:00;5900;1059;6
declaration 106298;2018-02-26 07:05:52+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 106298;Declaration SUBMITTED by EMPLOYEE;2018-02-26 07:05:52+00:00;6248;1123;6
declaration 106298;2018-02-26 07:06:01+00:00;Declaration REJECTED by ADMINISTRATION;declaration 106298;Declaration REJECTED by ADMINISTRATION;2018-02-26 07:06:01+00:00;6249;1123;6
declaration 106298;2018-02-26 13:42:23+00:00;Declaration REJECTED by EMPLOYEE;declaration 106298;Declaration REJECTED by EMPLOYEE;2018-02-26 13:42:23+00:00;6250;1123;6
declaration 106298;2018-02-26 16:10:33+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 106298;Declaration SUBMITTED by EMPLOYEE;2018-02-26 16:10:33+00:00;6251;1123;6
declaration 106298;2018-02-26 16:10:43+00:00;Declaration APPROVED by ADMINISTRATION;declaration 106298;Declaration APPROVED by ADMINISTRATION;2018-02-26 16:10:43+00:00;6252;1123;6
declaration 106298;2018-02-27 07:28:17+00:00;Declaration APPROVED by BUDGET OWNER;declaration 106298;Declaration APPROVED by BUDGET OWNER;2018-02-27 07:28:17+00:00;6253;1123;6
declaration 106298;2018-02-27 11:36:13+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 106298;Declaration FINAL_APPROVED by SUPERVISOR;2018-02-27 11:36:13+00:00;6254;1123;6
declaration 106298;2018-02-27 12:47:20+00:00;Request Payment;declaration 106298;Request Payment;2018-02-27 12:47:20+00:00;6255;1123;6
declaration 106298;2018-03-01 16:31:25+00:00;Payment Handled;declaration 106298;Payment Handled;2018-03-01 16:31:25+00:00;6256;1123;6
declaration 106436;2018-02-23 15:20:37+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 106436;Declaration SUBMITTED by EMPLOYEE;2018-02-23 15:20:37+00:00;6386;1145;6
declaration 106436;2018-02-23 15:24:05+00:00;Declaration REJECTED by ADMINISTRATION;declaration 106436;Declaration REJECTED by ADMINISTRATION;2018-02-23 15:24:05+00:00;6387;1145;6
declaration 106436;2018-02-28 13:05:54+00:00;Declaration REJECTED by EMPLOYEE;declaration 106436;Declaration REJECTED by EMPLOYEE;2018-02-28 13:05:54+00:00;6388;1145;6
declaration 106436;2018-03-01 11:12:49+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 106436;Declaration SUBMITTED by EMPLOYEE;2018-03-01 11:12:49+00:00;6389;1145;6
declaration 106436;2018-03-01 12:06:20+00:00;Declaration APPROVED by ADMINISTRATION;declaration 106436;Declaration APPROVED by ADMINISTRATION;2018-03-01 12:06:20+00:00;6390;1145;6
declaration 106436;2018-03-01 14:37:56+00:00;Declaration APPROVED by BUDGET OWNER;declaration 106436;Declaration APPROVED by BUDGET OWNER;2018-03-01 14:37:56+00:00;6391;1145;6
declaration 106436;2018-03-08 04:15:12+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 106436;Declaration FINAL_APPROVED by SUPERVISOR;2018-03-08 04:15:12+00:00;6392;1145;6
declaration 106436;2018-03-08 06:47:58+00:00;Request Payment;declaration 106436;Request Payment;2018-03-08 06:47:58+00:00;6393;1145;6
declaration 106436;2018-03-12 16:31:14+00:00;Payment Handled;declaration 106436;Payment Handled;2018-03-12 16:31:14+00:00;6394;1145;6
declaration 106769;2018-03-09 09:26:31+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 106769;Declaration SUBMITTED by EMPLOYEE;2018-03-09 09:26:31+00:00;6717;1207;6
declaration 106769;2018-03-09 09:28:04+00:00;Declaration REJECTED by ADMINISTRATION;declaration 106769;Declaration REJECTED by ADMINISTRATION;2018-03-09 09:28:04+00:00;6718;1207;6
declaration 106769;2018-03-12 09:46:03+00:00;Declaration REJECTED by EMPLOYEE;declaration 106769;Declaration REJECTED by EMPLOYEE;2018-03-12 09:46:03+00:00;6719;1207;6
declaration 106769;2018-03-23 11:55:12+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 106769;Declaration SUBMITTED by EMPLOYEE;2018-03-23 11:55:12+00:00;6720;1207;6
declaration 106769;2018-03-23 11:55:15+00:00;Declaration APPROVED by ADMINISTRATION;declaration 106769;Declaration APPROVED by ADMINISTRATION;2018-03-23 11:55:15+00:00;6721;1207;6
declaration 106769;2018-03-23 12:03:34+00:00;Declaration APPROVED by BUDGET OWNER;declaration 106769;Declaration APPROVED by BUDGET OWNER;2018-03-23 12:03:34+00:00;6722;1207;6
declaration 106769;2018-03-26 11:26:52+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 106769;Declaration FINAL_APPROVED by SUPERVISOR;2018-03-26 11:26:52+00:00;6723;1207;6
declaration 106769;2018-03-27 06:56:52+00:00;Request Payment;declaration 106769;Request Payment;2018-03-27 06:56:52+00:00;6724;1207;6
declaration 106769;2018-03-29 15:31:10+00:00;Payment Handled;declaration 106769;Payment Handled;2018-03-29 15:31:10+00:00;6725;1207;6
declaration 107105;2018-03-14 14:03:56+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 107105;Declaration SUBMITTED by EMPLOYEE;2018-03-14 14:03:56+00:00;7053;1267;6
declaration 107105;2018-03-14 14:43:01+00:00;Declaration REJECTED by ADMINISTRATION;declaration 107105;Declaration REJECTED by ADMINISTRATION;2018-03-14 14:43:01+00:00;7054;1267;6
