case_id;timestamp;activity;case:concept:name;concept:name;time:timestamp;@@index;@@case_index;cluster
declaration 102546;2018-04-30 18:37:32+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 102546;Declaration SUBMITTED by EMPLOYEE;2018-04-30 18:37:32+00:00;2528;454;8
declaration 102546;2018-04-30 18:37:38+00:00;Declaration REJECTED by ADMINISTRATION;declaration 102546;Declaration REJECTED by ADMINISTRATION;2018-04-30 18:37:38+00:00;2529;454;8
declaration 102546;2018-05-02 13:40:55+00:00;Declaration REJECTED by EMPLOYEE;declaration 102546;Declaration REJECTED by EMPLOYEE;2018-05-02 13:40:55+00:00;2530;454;8
declaration 102780;2018-03-21 15:42:21+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 102780;Declaration SUBMITTED by EMPLOYEE;2018-03-21 15:42:21+00:00;2757;495;8
declaration 102780;2018-03-21 15:44:38+00:00;Declaration APPROVED by ADMINISTRATION;declaration 102780;Declaration APPROVED by ADMINISTRATION;2018-03-21 15:44:38+00:00;2758;495;8
declaration 102780;2018-03-26 14:09:34+00:00;Declaration REJECTED by SUPERVISOR;declaration 102780;Declaration REJECTED by SUPERVISOR;2018-03-26 14:09:34+00:00;2759;495;8
declaration 102780;2018-03-27 06:55:05+00:00;Declaration REJECTED by EMPLOYEE;declaration 102780;Declaration REJECTED by EMPLOYEE;2018-03-27 06:55:05+00:00;2760;495;8
declaration 103522;2018-04-10 12:56:36+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 103522;Declaration SUBMITTED by EMPLOYEE;2018-04-10 12:56:36+00:00;3498;624;8
declaration 103522;2018-04-10 12:56:57+00:00;Declaration APPROVED by ADMINISTRATION;declaration 103522;Declaration APPROVED by ADMINISTRATION;2018-04-10 12:56:57+00:00;3499;624;8
declaration 103522;2018-04-10 13:41:06+00:00;Declaration REJECTED by SUPERVISOR;declaration 103522;Declaration REJECTED by SUPERVISOR;2018-04-10 13:41:06+00:00;3500;624;8
declaration 103522;2018-04-19 11:34:10+00:00;Declaration REJECTED by EMPLOYEE;declaration 103522;Declaration REJECTED by EMPLOYEE;2018-04-19 11:34:10+00:00;3501;624;8
declaration 105101;2018-01-16 12:46:38+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105101;Declaration SUBMITTED by EMPLOYEE;2018-01-16 12:46:38+00:00;5061;912;8
declaration 105101;2018-01-16 13:05:54+00:00;Declaration REJECTED by ADMINISTRATION;declaration 105101;Declaration REJECTED by ADMINISTRATION;2018-01-16 13:05:54+00:00;5062;912;8
declaration 105101;2018-01-24 13:13:30+00:00;Declaration REJECTED by EMPLOYEE;declaration 105101;Declaration REJECTED by EMPLOYEE;2018-01-24 13:13:30+00:00;5063;912;8
declaration 105101;2018-01-24 14:11:22+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105101;Declaration SUBMITTED by EMPLOYEE;2018-01-24 14:11:22+00:00;5064;912;8
declaration 105101;2018-01-24 14:28:40+00:00;Declaration APPROVED by ADMINISTRATION;declaration 105101;Declaration APPROVED by ADMINISTRATION;2018-01-24 14:28:40+00:00;5065;912;8
declaration 105101;2018-01-24 15:20:54+00:00;Declaration REJECTED by BUDGET OWNER;declaration 105101;Declaration REJECTED by BUDGET OWNER;2018-01-24 15:20:54+00:00;5066;912;8
declaration 105101;2018-01-25 07:28:34+00:00;Declaration REJECTED by EMPLOYEE;declaration 105101;Declaration REJECTED by EMPLOYEE;2018-01-25 07:28:34+00:00;5067;912;8
declaration 105124;2018-01-16 12:48:03+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105124;Declaration SUBMITTED by EMPLOYEE;2018-01-16 12:48:03+00:00;5082;916;8
declaration 105124;2018-01-16 13:06:45+00:00;Declaration REJECTED by ADMINISTRATION;declaration 105124;Declaration REJECTED by ADMINISTRATION;2018-01-16 13:06:45+00:00;5083;916;8
declaration 105124;2018-01-24 13:13:42+00:00;Declaration REJECTED by EMPLOYEE;declaration 105124;Declaration REJECTED by EMPLOYEE;2018-01-24 13:13:42+00:00;5084;916;8
declaration 105124;2018-01-24 14:10:06+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105124;Declaration SUBMITTED by EMPLOYEE;2018-01-24 14:10:06+00:00;5085;916;8
declaration 105124;2018-01-24 14:15:16+00:00;Declaration APPROVED by ADMINISTRATION;declaration 105124;Declaration APPROVED by ADMINISTRATION;2018-01-24 14:15:16+00:00;5086;916;8
declaration 105124;2018-01-24 15:16:24+00:00;Declaration REJECTED by BUDGET OWNER;declaration 105124;Declaration REJECTED by BUDGET OWNER;2018-01-24 15:16:24+00:00;5087;916;8
declaration 105124;2018-01-25 07:28:55+00:00;Declaration REJECTED by EMPLOYEE;declaration 105124;Declaration REJECTED by EMPLOYEE;2018-01-25 07:28:55+00:00;5088;916;8
declaration 105168;2018-01-23 12:31:07+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105168;Declaration SUBMITTED by EMPLOYEE;2018-01-23 12:31:07+00:00;5125;924;8
declaration 105168;2018-01-23 12:31:20+00:00;Declaration APPROVED by ADMINISTRATION;declaration 105168;Declaration APPROVED by ADMINISTRATION;2018-01-23 12:31:20+00:00;5126;924;8
declaration 105168;2018-01-23 12:43:14+00:00;Declaration REJECTED by SUPERVISOR;declaration 105168;Declaration REJECTED by SUPERVISOR;2018-01-23 12:43:14+00:00;5127;924;8
declaration 105168;2018-01-23 21:21:08+00:00;Declaration REJECTED by EMPLOYEE;declaration 105168;Declaration REJECTED by EMPLOYEE;2018-01-23 21:21:08+00:00;5128;924;8
declaration 106037;2018-02-11 13:33:56+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 106037;Declaration SUBMITTED by EMPLOYEE;2018-02-11 13:33:56+00:00;5990;1075;8
declaration 106037;2018-02-11 13:34:00+00:00;Declaration APPROVED by ADMINISTRATION;declaration 106037;Declaration APPROVED by ADMINISTRATION;2018-02-11 13:34:00+00:00;5991;1075;8
declaration 106037;2018-02-14 10:55:52+00:00;Declaration REJECTED by SUPERVISOR;declaration 106037;Declaration REJECTED by SUPERVISOR;2018-02-14 10:55:52+00:00;5992;1075;8
declaration 106037;2018-02-19 15:24:09+00:00;Declaration REJECTED by EMPLOYEE;declaration 106037;Declaration REJECTED by EMPLOYEE;2018-02-19 15:24:09+00:00;5993;1075;8
declaration 106629;2018-03-21 15:54:05+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 106629;Declaration SUBMITTED by EMPLOYEE;2018-03-21 15:54:05+00:00;6578;1180;8
declaration 106629;2018-03-21 15:54:56+00:00;Declaration APPROVED by ADMINISTRATION;declaration 106629;Declaration APPROVED by ADMINISTRATION;2018-03-21 15:54:56+00:00;6579;1180;8
declaration 106629;2018-03-26 14:09:06+00:00;Declaration REJECTED by SUPERVISOR;declaration 106629;Declaration REJECTED by SUPERVISOR;2018-03-26 14:09:06+00:00;6580;1180;8
declaration 106629;2018-03-27 06:54:41+00:00;Declaration REJECTED by EMPLOYEE;declaration 106629;Declaration REJECTED by EMPLOYEE;2018-03-27 06:54:41+00:00;6581;1180;8
declaration 107228;2018-03-06 08:56:41+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 107228;Declaration SUBMITTED by EMPLOYEE;2018-03-06 08:56:41+00:00;7176;1290;8
declaration 107228;2018-03-06 08:58:57+00:00;Declaration APPROVED by ADMINISTRATION;declaration 107228;Declaration APPROVED by ADMINISTRATION;2018-03-06 08:58:57+00:00;7177;1290;8
declaration 107228;2018-03-06 09:57:53+00:00;Declaration REJECTED by SUPERVISOR;declaration 107228;Declaration REJECTED by SUPERVISOR;2018-03-06 09:57:53+00:00;7178;1290;8
declaration 107228;2018-03-06 11:58:37+00:00;Declaration REJECTED by EMPLOYEE;declaration 107228;Declaration REJECTED by EMPLOYEE;2018-03-06 11:58:37+00:00;7179;1290;8
declaration 107244;2018-03-06 12:22:34+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 107244;Declaration SUBMITTED by EMPLOYEE;2018-03-06 12:22:34+00:00;7191;1293;8
declaration 107244;2018-03-06 12:28:07+00:00;Declaration APPROVED by ADMINISTRATION;declaration 107244;Declaration APPROVED by ADMINISTRATION;2018-03-06 12:28:07+00:00;7192;1293;8
declaration 107244;2018-03-06 15:18:18+00:00;Declaration REJECTED by SUPERVISOR;declaration 107244;Declaration REJECTED by SUPERVISOR;2018-03-06 15:18:18+00:00;7193;1293;8
declaration 107244;2018-03-08 09:23:25+00:00;Declaration REJECTED by EMPLOYEE;declaration 107244;Declaration REJECTED by EMPLOYEE;2018-03-08 09:23:25+00:00;7194;1293;8
declaration 107287;2018-03-08 09:53:21+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 107287;Declaration SUBMITTED by EMPLOYEE;2018-03-08 09:53:21+00:00;7233;1301;8
declaration 107287;2018-03-08 09:53:26+00:00;Declaration APPROVED by ADMINISTRATION;declaration 107287;Declaration APPROVED by ADMINISTRATION;2018-03-08 09:53:26+00:00;7234;1301;8
declaration 107287;2018-03-08 10:44:15+00:00;Declaration APPROVED by BUDGET OWNER;declaration 107287;Declaration APPROVED by BUDGET OWNER;2018-03-08 10:44:15+00:00;7235;1301;8
declaration 107287;2018-03-15 04:15:29+00:00;Declaration REJECTED by SUPERVISOR;declaration 107287;Declaration REJECTED by SUPERVISOR;2018-03-15 04:15:29+00:00;7236;1301;8
declaration 107287;2018-03-15 09:18:17+00:00;Declaration REJECTED by EMPLOYEE;declaration 107287;Declaration REJECTED by EMPLOYEE;2018-03-15 09:18:17+00:00;7237;1301;8
declaration 107348;2018-02-09 12:04:28+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 107348;Declaration SUBMITTED by EMPLOYEE;2018-02-09 12:04:28+00:00;7293;1312;8
declaration 107348;2018-02-09 12:44:33+00:00;Declaration APPROVED by ADMINISTRATION;declaration 107348;Declaration APPROVED by ADMINISTRATION;2018-02-09 12:44:33+00:00;7294;1312;8
declaration 107348;2018-02-12 08:04:41+00:00;Declaration APPROVED by BUDGET OWNER;declaration 107348;Declaration APPROVED by BUDGET OWNER;2018-02-12 08:04:41+00:00;7295;1312;8
declaration 107348;2018-02-19 04:15:42+00:00;Declaration REJECTED by SUPERVISOR;declaration 107348;Declaration REJECTED by SUPERVISOR;2018-02-19 04:15:42+00:00;7296;1312;8
declaration 107348;2018-02-20 05:56:40+00:00;Declaration REJECTED by EMPLOYEE;declaration 107348;Declaration REJECTED by EMPLOYEE;2018-02-20 05:56:40+00:00;7297;1312;8
declaration 107348;2018-02-20 08:12:07+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 107348;Declaration SUBMITTED by EMPLOYEE;2018-02-20 08:12:07+00:00;7298;1312;8
declaration 107348;2018-02-20 08:12:13+00:00;Declaration APPROVED by ADMINISTRATION;declaration 107348;Declaration APPROVED by ADMINISTRATION;2018-02-20 08:12:13+00:00;7299;1312;8
declaration 107348;2018-02-20 15:17:54+00:00;Declaration REJECTED by BUDGET OWNER;declaration 107348;Declaration REJECTED by BUDGET OWNER;2018-02-20 15:17:54+00:00;7300;1312;8
declaration 107348;2018-02-22 12:30:11+00:00;Declaration REJECTED by EMPLOYEE;declaration 107348;Declaration REJECTED by EMPLOYEE;2018-02-22 12:30:11+00:00;7301;1312;8
declaration 108821;2018-03-06 13:51:03+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 108821;Declaration SUBMITTED by EMPLOYEE;2018-03-06 13:51:03+00:00;8760;1569;8
declaration 108821;2018-03-06 13:51:32+00:00;Declaration APPROVED by ADMINISTRATION;declaration 108821;Declaration APPROVED by ADMINISTRATION;2018-03-06 13:51:32+00:00;8761;1569;8
declaration 108821;2018-03-07 13:22:24+00:00;Declaration REJECTED by SUPERVISOR;declaration 108821;Declaration REJECTED by SUPERVISOR;2018-03-07 13:22:24+00:00;8762;1569;8
declaration 108821;2018-03-08 12:29:55+00:00;Declaration REJECTED by EMPLOYEE;declaration 108821;Declaration REJECTED by EMPLOYEE;2018-03-08 12:29:55+00:00;8763;1569;8
declaration 108821;2018-03-28 07:13:28+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 108821;Declaration SUBMITTED by EMPLOYEE;2018-03-28 07:13:28+00:00;8764;1569;8
declaration 108821;2018-03-28 07:14:18+00:00;Declaration APPROVED by ADMINISTRATION;declaration 108821;Declaration APPROVED by ADMINISTRATION;2018-03-28 07:14:18+00:00;8765;1569;8
declaration 108821;2018-03-28 09:11:21+00:00;Declaration REJECTED by SUPERVISOR;declaration 108821;Declaration REJECTED by SUPERVISOR;2018-03-28 09:11:21+00:00;8766;1569;8
declaration 108821;2018-03-29 07:40:27+00:00;Declaration REJECTED by EMPLOYEE;declaration 108821;Declaration REJECTED by EMPLOYEE;2018-03-29 07:40:27+00:00;8767;1569;8
declaration 109619;2018-01-17 14:25:08+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 109619;Declaration SUBMITTED by EMPLOYEE;2018-01-17 14:25:08+00:00;9550;1715;8
declaration 109619;2018-01-18 13:25:42+00:00;Declaration APPROVED by ADMINISTRATION;declaration 109619;Declaration APPROVED by ADMINISTRATION;2018-01-18 13:25:42+00:00;9551;1715;8
declaration 109619;2018-01-19 09:22:31+00:00;Declaration REJECTED by BUDGET OWNER;declaration 109619;Declaration REJECTED by BUDGET OWNER;2018-01-19 09:22:31+00:00;9552;1715;8
declaration 109619;2018-01-23 13:45:44+00:00;Declaration REJECTED by EMPLOYEE;declaration 109619;Declaration REJECTED by EMPLOYEE;2018-01-23 13:45:44+00:00;9553;1715;8
declaration 109787;2018-01-30 10:12:37+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 109787;Declaration SUBMITTED by EMPLOYEE;2018-01-30 10:12:37+00:00;9716;1745;8
declaration 109787;2018-03-21 15:38:35+00:00;Declaration APPROVED by ADMINISTRATION;declaration 109787;Declaration APPROVED by ADMINISTRATION;2018-03-21 15:38:35+00:00;9717;1745;8
declaration 109787;2018-03-26 14:26:22+00:00;Declaration REJECTED by SUPERVISOR;declaration 109787;Declaration REJECTED by SUPERVISOR;2018-03-26 14:26:22+00:00;9718;1745;8
declaration 109787;2018-03-27 06:54:52+00:00;Declaration REJECTED by EMPLOYEE;declaration 109787;Declaration REJECTED by EMPLOYEE;2018-03-27 06:54:52+00:00;9719;1745;8
declaration 110358;2018-03-23 11:44:55+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 110358;Declaration SUBMITTED by EMPLOYEE;2018-03-23 11:44:55+00:00;10285;1846;8
declaration 110358;2018-03-23 11:44:58+00:00;Declaration APPROVED by ADMINISTRATION;declaration 110358;Declaration APPROVED by ADMINISTRATION;2018-03-23 11:44:58+00:00;10286;1846;8
declaration 110358;2018-03-23 12:59:17+00:00;Declaration REJECTED by BUDGET OWNER;declaration 110358;Declaration REJECTED by BUDGET OWNER;2018-03-23 12:59:17+00:00;10287;1846;8
declaration 110358;2018-03-26 00:44:48+00:00;Declaration REJECTED by EMPLOYEE;declaration 110358;Declaration REJECTED by EMPLOYEE;2018-03-26 00:44:48+00:00;10288;1846;8
declaration 110358;2018-08-23 11:15:21+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 110358;Declaration SUBMITTED by EMPLOYEE;2018-08-23 11:15:21+00:00;10289;1846;8
declaration 110358;2018-08-23 11:15:27+00:00;Declaration REJECTED by ADMINISTRATION;declaration 110358;Declaration REJECTED by ADMINISTRATION;2018-08-23 11:15:27+00:00;10290;1846;8
declaration 110358;2018-08-23 12:11:18+00:00;Declaration REJECTED by EMPLOYEE;declaration 110358;Declaration REJECTED by EMPLOYEE;2018-08-23 12:11:18+00:00;10291;1846;8
declaration 111478;2018-09-03 12:08:04+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 111478;Declaration SUBMITTED by EMPLOYEE;2018-09-03 12:08:04+00:00;11399;2044;8
declaration 111478;2018-09-03 12:20:15+00:00;Declaration APPROVED by ADMINISTRATION;declaration 111478;Declaration APPROVED by ADMINISTRATION;2018-09-03 12:20:15+00:00;11400;2044;8
declaration 111478;2018-09-03 14:03:11+00:00;Declaration REJECTED by SUPERVISOR;declaration 111478;Declaration REJECTED by SUPERVISOR;2018-09-03 14:03:11+00:00;11401;2044;8
declaration 111478;2018-09-04 13:52:54+00:00;Declaration REJECTED by EMPLOYEE;declaration 111478;Declaration REJECTED by EMPLOYEE;2018-09-04 13:52:54+00:00;11402;2044;8
declaration 111903;2018-09-18 07:49:09+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 111903;Declaration SUBMITTED by EMPLOYEE;2018-09-18 07:49:09+00:00;11822;2115;8
declaration 111903;2018-09-18 07:49:12+00:00;Declaration APPROVED by ADMINISTRATION;declaration 111903;Declaration APPROVED by ADMINISTRATION;2018-09-18 07:49:12+00:00;11823;2115;8
declaration 111903;2018-09-19 08:48:01+00:00;Declaration REJECTED by SUPERVISOR;declaration 111903;Declaration REJECTED by SUPERVISOR;2018-09-19 08:48:01+00:00;11824;2115;8
declaration 111903;2018-09-20 06:39:17+00:00;Declaration REJECTED by EMPLOYEE;declaration 111903;Declaration REJECTED by EMPLOYEE;2018-09-20 06:39:17+00:00;11825;2115;8
declaration 112706;2018-05-31 11:44:39+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 112706;Declaration SUBMITTED by EMPLOYEE;2018-05-31 11:44:39+00:00;12622;2255;8
declaration 112706;2018-05-31 11:55:28+00:00;Declaration APPROVED by ADMINISTRATION;declaration 112706;Declaration APPROVED by ADMINISTRATION;2018-05-31 11:55:28+00:00;12623;2255;8
declaration 112706;2018-06-04 09:01:40+00:00;Declaration REJECTED by SUPERVISOR;declaration 112706;Declaration REJECTED by SUPERVISOR;2018-06-04 09:01:40+00:00;12624;2255;8
declaration 112706;2018-06-07 15:55:11+00:00;Declaration REJECTED by EMPLOYEE;declaration 112706;Declaration REJECTED by EMPLOYEE;2018-06-07 15:55:11+00:00;12625;2255;8
declaration 112904;2018-08-24 12:55:42+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 112904;Declaration SUBMITTED by EMPLOYEE;2018-08-24 12:55:42+00:00;12818;2291;8
declaration 112904;2018-08-24 12:55:45+00:00;Declaration APPROVED by ADMINISTRATION;declaration 112904;Declaration APPROVED by ADMINISTRATION;2018-08-24 12:55:45+00:00;12819;2291;8
declaration 112904;2018-08-27 08:52:12+00:00;Declaration REJECTED by SUPERVISOR;declaration 112904;Declaration REJECTED by SUPERVISOR;2018-08-27 08:52:12+00:00;12820;2291;8
declaration 112904;2018-08-27 11:04:56+00:00;Declaration REJECTED by EMPLOYEE;declaration 112904;Declaration REJECTED by EMPLOYEE;2018-08-27 11:04:56+00:00;12821;2291;8
declaration 112989;2018-06-04 08:35:28+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 112989;Declaration SUBMITTED by EMPLOYEE;2018-06-04 08:35:28+00:00;12902;2306;8
declaration 112989;2018-06-04 08:39:50+00:00;Declaration APPROVED by ADMINISTRATION;declaration 112989;Declaration APPROVED by ADMINISTRATION;2018-06-04 08:39:50+00:00;12903;2306;8
declaration 112989;2018-06-04 14:32:47+00:00;Declaration REJECTED by SUPERVISOR;declaration 112989;Declaration REJECTED by SUPERVISOR;2018-06-04 14:32:47+00:00;12904;2306;8
declaration 112989;2018-06-05 06:33:56+00:00;Declaration REJECTED by EMPLOYEE;declaration 112989;Declaration REJECTED by EMPLOYEE;2018-06-05 06:33:56+00:00;12905;2306;8
declaration 112989;2018-06-05 07:45:44+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 112989;Declaration SUBMITTED by EMPLOYEE;2018-06-05 07:45:44+00:00;12906;2306;8
declaration 112989;2018-06-05 08:08:56+00:00;Declaration REJECTED by ADMINISTRATION;declaration 112989;Declaration REJECTED by ADMINISTRATION;2018-06-05 08:08:56+00:00;12907;2306;8
declaration 112989;2018-06-05 11:18:19+00:00;Declaration REJECTED by EMPLOYEE;declaration 112989;Declaration REJECTED by EMPLOYEE;2018-06-05 11:18:19+00:00;12908;2306;8
declaration 114111;2018-06-22 09:45:18+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 114111;Declaration SUBMITTED by EMPLOYEE;2018-06-22 09:45:18+00:00;14010;2498;8
declaration 114111;2018-06-22 09:46:04+00:00;Declaration APPROVED by ADMINISTRATION;declaration 114111;Declaration APPROVED by ADMINISTRATION;2018-06-22 09:46:04+00:00;14011;2498;8
declaration 114111;2018-06-22 11:23:02+00:00;Declaration REJECTED by SUPERVISOR;declaration 114111;Declaration REJECTED by SUPERVISOR;2018-06-22 11:23:02+00:00;14012;2498;8
declaration 114111;2018-06-25 07:50:42+00:00;Declaration REJECTED by EMPLOYEE;declaration 114111;Declaration REJECTED by EMPLOYEE;2018-06-25 07:50:42+00:00;14013;2498;8
declaration 114234;2018-09-07 14:58:28+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 114234;Declaration SUBMITTED by EMPLOYEE;2018-09-07 14:58:28+00:00;14131;2521;8
declaration 114234;2018-09-07 14:58:31+00:00;Declaration APPROVED by ADMINISTRATION;declaration 114234;Declaration APPROVED by ADMINISTRATION;2018-09-07 14:58:31+00:00;14132;2521;8
declaration 114234;2018-09-10 14:38:53+00:00;Declaration REJECTED by SUPERVISOR;declaration 114234;Declaration REJECTED by SUPERVISOR;2018-09-10 14:38:53+00:00;14133;2521;8
declaration 114234;2018-09-11 07:24:32+00:00;Declaration REJECTED by EMPLOYEE;declaration 114234;Declaration REJECTED by EMPLOYEE;2018-09-11 07:24:32+00:00;14134;2521;8
declaration 114274;2018-09-11 07:28:16+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 114274;Declaration SUBMITTED by EMPLOYEE;2018-09-11 07:28:16+00:00;14169;2527;8
declaration 114274;2018-09-11 07:28:22+00:00;Declaration APPROVED by ADMINISTRATION;declaration 114274;Declaration APPROVED by ADMINISTRATION;2018-09-11 07:28:22+00:00;14170;2527;8
declaration 114274;2018-09-13 09:59:00+00:00;Declaration REJECTED by SUPERVISOR;declaration 114274;Declaration REJECTED by SUPERVISOR;2018-09-13 09:59:00+00:00;14171;2527;8
declaration 114274;2018-09-13 13:39:54+00:00;Declaration REJECTED by EMPLOYEE;declaration 114274;Declaration REJECTED by EMPLOYEE;2018-09-13 13:39:54+00:00;14172;2527;8
declaration 114274;2018-12-12 08:30:22+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 114274;Declaration SUBMITTED by EMPLOYEE;2018-12-12 08:30:22+00:00;14173;2527;8
declaration 114274;2018-12-12 08:30:33+00:00;Declaration REJECTED by ADMINISTRATION;declaration 114274;Declaration REJECTED by ADMINISTRATION;2018-12-12 08:30:33+00:00;14174;2527;8
declaration 114274;2018-12-12 10:07:23+00:00;Declaration REJECTED by EMPLOYEE;declaration 114274;Declaration REJECTED by EMPLOYEE;2018-12-12 10:07:23+00:00;14175;2527;8
declaration 114695;2018-05-24 13:59:38+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 114695;Declaration SUBMITTED by EMPLOYEE;2018-05-24 13:59:38+00:00;14587;2601;8
declaration 114695;2018-05-24 14:00:04+00:00;Declaration APPROVED by ADMINISTRATION;declaration 114695;Declaration APPROVED by ADMINISTRATION;2018-05-24 14:00:04+00:00;14588;2601;8
declaration 114695;2018-05-28 08:59:21+00:00;Declaration REJECTED by SUPERVISOR;declaration 114695;Declaration REJECTED by SUPERVISOR;2018-05-28 08:59:21+00:00;14589;2601;8
declaration 114695;2018-05-28 10:25:22+00:00;Declaration REJECTED by EMPLOYEE;declaration 114695;Declaration REJECTED by EMPLOYEE;2018-05-28 10:25:22+00:00;14590;2601;8
declaration 116288;2018-05-14 13:54:24+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 116288;Declaration SUBMITTED by EMPLOYEE;2018-05-14 13:54:24+00:00;16166;2882;8
declaration 116288;2018-05-14 13:54:25+00:00;Declaration APPROVED by ADMINISTRATION;declaration 116288;Declaration APPROVED by ADMINISTRATION;2018-05-14 13:54:25+00:00;16167;2882;8
declaration 116288;2018-05-16 09:57:10+00:00;Declaration REJECTED by BUDGET OWNER;declaration 116288;Declaration REJECTED by BUDGET OWNER;2018-05-16 09:57:10+00:00;16168;2882;8
declaration 116288;2018-05-17 07:57:45+00:00;Declaration REJECTED by EMPLOYEE;declaration 116288;Declaration REJECTED by EMPLOYEE;2018-05-17 07:57:45+00:00;16169;2882;8
declaration 118177;2018-07-03 13:21:05+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 118177;Declaration SUBMITTED by EMPLOYEE;2018-07-03 13:21:05+00:00;18043;3209;8
declaration 118177;2018-07-03 13:21:08+00:00;Declaration APPROVED by ADMINISTRATION;declaration 118177;Declaration APPROVED by ADMINISTRATION;2018-07-03 13:21:08+00:00;18044;3209;8
