id;org:resource;concept:name;time:timestamp;org:role;case:id;case:concept:name;case:BudgetNumber;case:DeclarationNumber;case:Amount;start_timestamp;year;start_year;trace;cluster
st_step 90916_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-01-26 09:08:14+00:00;EMPLOYEE;declaration 90912;declaration 90912;budget 86566;declaration number 90913;55.802841835603104;2017-01-26 09:08:14+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;3
st_step 90917_0;STAFF MEMBER;Declaration REJECTED by SUPERVISOR;2017-01-26 09:08:27+00:00;SUPERVISOR;declaration 90912;declaration 90912;budget 86566;declaration number 90913;55.802841835603104;2017-01-26 09:08:27+00:00;2017;2017;Declaration REJECTED by SUPERVISOR;3
st_step 90918_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2017-01-26 09:12:16+00:00;EMPLOYEE;declaration 90912;declaration 90912;budget 86566;declaration number 90913;55.802841835603104;2017-01-26 09:12:16+00:00;2017;2017;Declaration REJECTED by EMPLOYEE;3
st_step 90914_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-01-26 09:20:05+00:00;EMPLOYEE;declaration 90912;declaration 90912;budget 86566;declaration number 90913;55.802841835603104;2017-01-26 09:20:05+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;3
st_step 90915_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-01-26 09:20:07+00:00;SUPERVISOR;declaration 90912;declaration 90912;budget 86566;declaration number 90913;55.802841835603104;2017-01-26 09:20:07+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;3
dd_declaration 90912_19;SYSTEM;Request Payment;2017-01-31 15:36:31+00:00;UNDEFINED;declaration 90912;declaration 90912;budget 86566;declaration number 90913;55.802841835603104;2017-01-31 15:36:31+00:00;2017;2017;Request Payment;3
dd_declaration 90912_20;SYSTEM;Payment Handled;2017-02-02 17:32:43+00:00;UNDEFINED;declaration 90912;declaration 90912;budget 86566;declaration number 90913;55.802841835603104;2017-02-02 17:32:43+00:00;2017;2017;Payment Handled;3
st_step 89306_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-01 17:53:14+00:00;EMPLOYEE;declaration 89301;declaration 89301;budget 86566;declaration number 89302;118.46753559071458;2017-02-01 17:53:14+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;3
st_step 89307_0;STAFF MEMBER;Declaration REJECTED by PRE_APPROVER;2017-02-01 17:54:54+00:00;PRE_APPROVER;declaration 89301;declaration 89301;budget 86566;declaration number 89302;118.46753559071458;2017-02-01 17:54:54+00:00;2017;2017;Declaration REJECTED by PRE_APPROVER;3
st_step 89308_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2017-02-02 08:52:09+00:00;EMPLOYEE;declaration 89301;declaration 89301;budget 86566;declaration number 89302;118.46753559071458;2017-02-02 08:52:09+00:00;2017;2017;Declaration REJECTED by EMPLOYEE;3
st_step 89303_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-02 09:18:22+00:00;EMPLOYEE;declaration 89301;declaration 89301;budget 86566;declaration number 89302;118.46753559071458;2017-02-02 09:18:22+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;3
st_step 89304_0;STAFF MEMBER;Declaration APPROVED by PRE_APPROVER;2017-02-02 09:19:03+00:00;PRE_APPROVER;declaration 89301;declaration 89301;budget 86566;declaration number 89302;118.46753559071458;2017-02-02 09:19:03+00:00;2017;2017;Declaration APPROVED by PRE_APPROVER;3
st_step 89305_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-02 09:35:31+00:00;SUPERVISOR;declaration 89301;declaration 89301;budget 86566;declaration number 89302;118.46753559071458;2017-02-02 09:35:31+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;3
dd_declaration 89301_19;SYSTEM;Request Payment;2017-02-09 09:44:47+00:00;UNDEFINED;declaration 89301;declaration 89301;budget 86566;declaration number 89302;118.46753559071458;2017-02-09 09:44:47+00:00;2017;2017;Request Payment;3
dd_declaration 89301_20;SYSTEM;Payment Handled;2017-02-13 17:32:14+00:00;UNDEFINED;declaration 89301;declaration 89301;budget 86566;declaration number 89302;118.46753559071458;2017-02-13 17:32:14+00:00;2017;2017;Payment Handled;3
st_step 89529_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-02 17:09:33+00:00;EMPLOYEE;declaration 89524;declaration 89524;budget 86566;declaration number 89525;66.48381869117404;2017-02-02 17:09:33+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;3
st_step 89530_0;STAFF MEMBER;Declaration REJECTED by SUPERVISOR;2017-02-02 17:57:27+00:00;SUPERVISOR;declaration 89524;declaration 89524;budget 86566;declaration number 89525;66.48381869117404;2017-02-02 17:57:27+00:00;2017;2017;Declaration REJECTED by SUPERVISOR;3
st_step 89531_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2017-02-15 08:57:28+00:00;EMPLOYEE;declaration 89524;declaration 89524;budget 86566;declaration number 89525;66.48381869117404;2017-02-15 08:57:28+00:00;2017;2017;Declaration REJECTED by EMPLOYEE;3
st_step 89528_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-03-14 09:53:28+00:00;EMPLOYEE;declaration 89524;declaration 89524;budget 86566;declaration number 89525;66.48381869117404;2017-03-14 09:53:28+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;3
st_step 89527_0;STAFF MEMBER;Declaration APPROVED by PRE_APPROVER;2017-03-14 10:15:23+00:00;PRE_APPROVER;declaration 89524;declaration 89524;budget 86566;declaration number 89525;66.48381869117404;2017-03-14 10:15:23+00:00;2017;2017;Declaration APPROVED by PRE_APPROVER;3
st_step 89526_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-03-21 05:15:02+00:00;SUPERVISOR;declaration 89524;declaration 89524;budget 86566;declaration number 89525;66.48381869117404;2017-03-21 05:15:02+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;3
dd_declaration 89524_19;SYSTEM;Request Payment;2017-03-21 10:12:21+00:00;UNDEFINED;declaration 89524;declaration 89524;budget 86566;declaration number 89525;66.48381869117404;2017-03-21 10:12:21+00:00;2017;2017;Request Payment;3
dd_declaration 89524_20;SYSTEM;Payment Handled;2017-03-23 17:30:42+00:00;UNDEFINED;declaration 89524;declaration 89524;budget 86566;declaration number 89525;66.48381869117404;2017-03-23 17:30:42+00:00;2017;2017;Payment Handled;3
st_step 90104_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-03 10:24:26+00:00;EMPLOYEE;declaration 90098;declaration 90098;budget 86566;declaration number 90099;91.78562933151514;2017-02-03 10:24:26+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;3
st_step 90105_0;STAFF MEMBER;Declaration REJECTED by PRE_APPROVER;2017-02-06 10:27:29+00:00;PRE_APPROVER;declaration 90098;declaration 90098;budget 86566;declaration number 90099;91.78562933151514;2017-02-06 10:27:29+00:00;2017;2017;Declaration REJECTED by PRE_APPROVER;3
st_step 90103_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2017-02-06 11:47:06+00:00;EMPLOYEE;declaration 90098;declaration 90098;budget 86566;declaration number 90099;91.78562933151514;2017-02-06 11:47:06+00:00;2017;2017;Declaration REJECTED by EMPLOYEE;3
st_step 90100_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-06 12:37:30+00:00;EMPLOYEE;declaration 90098;declaration 90098;budget 86566;declaration number 90099;91.78562933151514;2017-02-06 12:37:30+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;3
st_step 90102_0;STAFF MEMBER;Declaration APPROVED by PRE_APPROVER;2017-02-06 12:37:37+00:00;PRE_APPROVER;declaration 90098;declaration 90098;budget 86566;declaration number 90099;91.78562933151514;2017-02-06 12:37:37+00:00;2017;2017;Declaration APPROVED by PRE_APPROVER;3
st_step 90101_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-07 08:10:24+00:00;SUPERVISOR;declaration 90098;declaration 90098;budget 86566;declaration number 90099;91.78562933151514;2017-02-07 08:10:24+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;3
dd_declaration 90098_19;SYSTEM;Request Payment;2017-02-09 15:58:45+00:00;UNDEFINED;declaration 90098;declaration 90098;budget 86566;declaration number 90099;91.78562933151514;2017-02-09 15:58:45+00:00;2017;2017;Request Payment;3
dd_declaration 90098_20;SYSTEM;Payment Handled;2017-02-13 17:32:14+00:00;UNDEFINED;declaration 90098;declaration 90098;budget 86566;declaration number 90099;91.78562933151514;2017-02-13 17:32:14+00:00;2017;2017;Payment Handled;3
st_step 93997_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-07 14:37:01+00:00;EMPLOYEE;declaration 93992;declaration 93992;budget 86566;declaration number 93993;63.41491830565021;2017-02-07 14:37:01+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;3
st_step 93999_0;STAFF MEMBER;Declaration REJECTED by SUPERVISOR;2017-02-07 14:37:17+00:00;SUPERVISOR;declaration 93992;declaration 93992;budget 86566;declaration number 93993;63.41491830565021;2017-02-07 14:37:17+00:00;2017;2017;Declaration REJECTED by SUPERVISOR;3
st_step 93998_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2017-02-15 08:53:24+00:00;EMPLOYEE;declaration 93992;declaration 93992;budget 86566;declaration number 93993;63.41491830565021;2017-02-15 08:53:24+00:00;2017;2017;Declaration REJECTED by EMPLOYEE;3
st_step 93994_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-15 15:11:28+00:00;EMPLOYEE;declaration 93992;declaration 93992;budget 86566;declaration number 93993;63.41491830565021;2017-02-15 15:11:28+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;3
st_step 93995_0;STAFF MEMBER;Declaration APPROVED by PRE_APPROVER;2017-02-15 15:11:36+00:00;PRE_APPROVER;declaration 93992;declaration 93992;budget 86566;declaration number 93993;63.41491830565021;2017-02-15 15:11:36+00:00;2017;2017;Declaration APPROVED by PRE_APPROVER;3
st_step 93996_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-22 05:15:13+00:00;SUPERVISOR;declaration 93992;declaration 93992;budget 86566;declaration number 93993;63.41491830565021;2017-02-22 05:15:13+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;3
dd_declaration 93992_19;SYSTEM;Request Payment;2017-02-23 14:16:10+00:00;UNDEFINED;declaration 93992;declaration 93992;budget 86566;declaration number 93993;63.41491830565021;2017-02-23 14:16:10+00:00;2017;2017;Request Payment;3
dd_declaration 93992_20;SYSTEM;Payment Handled;2017-02-27 17:30:45+00:00;UNDEFINED;declaration 93992;declaration 93992;budget 86566;declaration number 93993;63.41491830565021;2017-02-27 17:30:45+00:00;2017;2017;Payment Handled;3
st_step 89257_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-07 18:20:47+00:00;EMPLOYEE;declaration 89251;declaration 89251;budget 86566;declaration number 89252;106.56214754381939;2017-02-07 18:20:47+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;3
st_step 89258_0;STAFF MEMBER;Declaration REJECTED by PRE_APPROVER;2017-02-07 18:20:51+00:00;PRE_APPROVER;declaration 89251;declaration 89251;budget 86566;declaration number 89252;106.56214754381939;2017-02-07 18:20:51+00:00;2017;2017;Declaration REJECTED by PRE_APPROVER;3
st_step 89256_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2017-02-09 12:43:57+00:00;EMPLOYEE;declaration 89251;declaration 89251;budget 86566;declaration number 89252;106.56214754381939;2017-02-09 12:43:57+00:00;2017;2017;Declaration REJECTED by EMPLOYEE;3
st_step 89255_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-09 13:32:16+00:00;EMPLOYEE;declaration 89251;declaration 89251;budget 86566;declaration number 89252;106.56214754381939;2017-02-09 13:32:16+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;3
st_step 89254_0;STAFF MEMBER;Declaration APPROVED by PRE_APPROVER;2017-02-09 13:32:25+00:00;PRE_APPROVER;declaration 89251;declaration 89251;budget 86566;declaration number 89252;106.56214754381939;2017-02-09 13:32:25+00:00;2017;2017;Declaration APPROVED by PRE_APPROVER;3
st_step 89253_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-14 09:46:09+00:00;SUPERVISOR;declaration 89251;declaration 89251;budget 86566;declaration number 89252;106.56214754381939;2017-02-14 09:46:09+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;3
dd_declaration 89251_19;SYSTEM;Request Payment;2017-02-16 10:26:58+00:00;UNDEFINED;declaration 89251;declaration 89251;budget 86566;declaration number 89252;106.56214754381939;2017-02-16 10:26:58+00:00;2017;2017;Request Payment;3
dd_declaration 89251_20;SYSTEM;Payment Handled;2017-02-20 17:31:51+00:00;UNDEFINED;declaration 89251;declaration 89251;budget 86566;declaration number 89252;106.56214754381939;2017-02-20 17:31:51+00:00;2017;2017;Payment Handled;3
st_step 91323_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-09 17:05:16+00:00;EMPLOYEE;declaration 91316;declaration 91316;budget 86566;declaration number 91317;469.8869651610107;2017-02-09 17:05:16+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;3
st_step 91321_0;STAFF MEMBER;Declaration REJECTED by PRE_APPROVER;2017-04-21 17:07:43+00:00;PRE_APPROVER;declaration 91316;declaration 91316;budget 86566;declaration number 91317;469.8869651610107;2017-04-21 17:07:43+00:00;2017;2017;Declaration REJECTED by PRE_APPROVER;3
st_step 91322_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2017-04-25 09:40:03+00:00;EMPLOYEE;declaration 91316;declaration 91316;budget 86566;declaration number 91317;469.8869651610107;2017-04-25 09:40:03+00:00;2017;2017;Declaration REJECTED by EMPLOYEE;3
st_step 91318_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-04-25 10:11:25+00:00;EMPLOYEE;declaration 91316;declaration 91316;budget 86566;declaration number 91317;469.8869651610107;2017-04-25 10:11:25+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;3
st_step 91320_0;STAFF MEMBER;Declaration APPROVED by PRE_APPROVER;2017-04-25 10:11:38+00:00;PRE_APPROVER;declaration 91316;declaration 91316;budget 86566;declaration number 91317;469.8869651610107;2017-04-25 10:11:38+00:00;2017;2017;Declaration APPROVED by PRE_APPROVER;3
st_step 91319_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-05-01 13:59:22+00:00;SUPERVISOR;declaration 91316;declaration 91316;budget 86566;declaration number 91317;469.8869651610107;2017-05-01 13:59:22+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;3
dd_declaration 91316_19;SYSTEM;Request Payment;2017-05-03 12:59:02+00:00;UNDEFINED;declaration 91316;declaration 91316;budget 86566;declaration number 91317;469.8869651610107;2017-05-03 12:59:02+00:00;2017;2017;Request Payment;3
dd_declaration 91316_20;SYSTEM;Payment Handled;2017-05-08 17:31:14+00:00;UNDEFINED;declaration 91316;declaration 91316;budget 86566;declaration number 91317;469.8869651610107;2017-05-08 17:31:14+00:00;2017;2017;Payment Handled;3
st_step 88480_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-15 08:32:42+00:00;EMPLOYEE;declaration 88473;declaration 88473;budget 86566;declaration number 88474;31.516097973622692;2017-02-15 08:32:42+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;3
st_step 88479_0;STAFF MEMBER;Declaration REJECTED by PRE_APPROVER;2017-02-15 08:33:00+00:00;PRE_APPROVER;declaration 88473;declaration 88473;budget 86566;declaration number 88474;31.516097973622692;2017-02-15 08:33:00+00:00;2017;2017;Declaration REJECTED by PRE_APPROVER;3
st_step 88478_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-15 10:03:45+00:00;EMPLOYEE;declaration 88473;declaration 88473;budget 86566;declaration number 88474;31.516097973622692;2017-02-15 10:03:45+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;3
st_step 88481_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2017-02-15 10:04:24+00:00;EMPLOYEE;declaration 88473;declaration 88473;budget 86566;declaration number 88474;31.516097973622692;2017-02-15 10:04:24+00:00;2017;2017;Declaration REJECTED by EMPLOYEE;3
st_step 88477_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-15 10:19:52+00:00;EMPLOYEE;declaration 88473;declaration 88473;budget 86566;declaration number 88474;31.516097973622692;2017-02-15 10:19:52+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;3
st_step 88476_0;STAFF MEMBER;Declaration APPROVED by PRE_APPROVER;2017-02-15 10:20:00+00:00;PRE_APPROVER;declaration 88473;declaration 88473;budget 86566;declaration number 88474;31.516097973622692;2017-02-15 10:20:00+00:00;2017;2017;Declaration APPROVED by PRE_APPROVER;3
st_step 88475_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-16 10:07:53+00:00;SUPERVISOR;declaration 88473;declaration 88473;budget 86566;declaration number 88474;31.516097973622692;2017-02-16 10:07:53+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;3
dd_declaration 88473_19;SYSTEM;Request Payment;2017-02-20 14:25:35+00:00;UNDEFINED;declaration 88473;declaration 88473;budget 86566;declaration number 88474;31.516097973622692;2017-02-20 14:25:35+00:00;2017;2017;Request Payment;3
dd_declaration 88473_20;SYSTEM;Payment Handled;2017-02-23 17:32:23+00:00;UNDEFINED;declaration 88473;declaration 88473;budget 86566;declaration number 88474;31.516097973622692;2017-02-23 17:32:23+00:00;2017;2017;Payment Handled;3
st_step 93823_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-23 10:07:40+00:00;EMPLOYEE;declaration 93817;declaration 93817;budget 86566;declaration number 93818;121.68910279291846;2017-02-23 10:07:40+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;3
st_step 93822_0;STAFF MEMBER;Declaration REJECTED by PRE_APPROVER;2017-02-23 10:07:56+00:00;PRE_APPROVER;declaration 93817;declaration 93817;budget 86566;declaration number 93818;121.68910279291846;2017-02-23 10:07:56+00:00;2017;2017;Declaration REJECTED by PRE_APPROVER;3
st_step 93824_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2017-02-27 09:55:24+00:00;EMPLOYEE;declaration 93817;declaration 93817;budget 86566;declaration number 93818;121.68910279291846;2017-02-27 09:55:24+00:00;2017;2017;Declaration REJECTED by EMPLOYEE;3
st_step 93819_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-03-17 08:23:57+00:00;EMPLOYEE;declaration 93817;declaration 93817;budget 86566;declaration number 93818;121.68910279291846;2017-03-17 08:23:57+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;3
