id;org:resource;concept:name;time:timestamp;org:role;case:id;case:concept:name;case:BudgetNumber;case:DeclarationNumber;case:Amount;start_timestamp;year;start_year;trace;cluster
st_step 86742_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-01-17 15:59:47+00:00;SUPERVISOR;declaration 86739;declaration 86739;budget 86566;declaration number 86740;77.61163561940667;2017-01-17 15:59:47+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;6
dd_declaration 86739_19;SYSTEM;Request Payment;2017-01-18 09:38:13+00:00;UNDEFINED;declaration 86739;declaration 86739;budget 86566;declaration number 86740;77.61163561940667;2017-01-18 09:38:13+00:00;2017;2017;Request Payment;6
dd_declaration 86739_20;SYSTEM;Payment Handled;2017-01-23 17:32:00+00:00;UNDEFINED;declaration 86739;declaration 86739;budget 86566;declaration number 86740;77.61163561940667;2017-01-23 17:32:00+00:00;2017;2017;Payment Handled;6
st_step 86770_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-01-10 19:01:58+00:00;EMPLOYEE;declaration 86764;declaration 86764;budget 86566;declaration number 86765;7.898847603204911;2017-01-10 19:01:58+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;6
st_step 86768_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-01-10 19:06:23+00:00;SUPERVISOR;declaration 86764;declaration 86764;budget 86566;declaration number 86765;7.898847603204911;2017-01-10 19:06:23+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;6
st_step 86769_0;STAFF MEMBER;Declaration REJECTED by MISSING;2017-01-12 10:48:18+00:00;MISSING;declaration 86764;declaration 86764;budget 86566;declaration number 86765;7.898847603204911;2017-01-12 10:48:18+00:00;2017;2017;Declaration REJECTED by MISSING;6
st_step 86766_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-01-31 18:23:34+00:00;EMPLOYEE;declaration 86764;declaration 86764;budget 86566;declaration number 86765;7.898847603204911;2017-01-31 18:23:34+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;6
st_step 86767_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-01-31 18:23:37+00:00;SUPERVISOR;declaration 86764;declaration 86764;budget 86566;declaration number 86765;7.898847603204911;2017-01-31 18:23:37+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;6
dd_declaration 86764_19;SYSTEM;Request Payment;2017-02-06 08:46:13+00:00;UNDEFINED;declaration 86764;declaration 86764;budget 86566;declaration number 86765;7.898847603204911;2017-02-06 08:46:13+00:00;2017;2017;Request Payment;6
dd_declaration 86764_20;SYSTEM;Payment Handled;2017-02-09 17:31:51+00:00;UNDEFINED;declaration 86764;declaration 86764;budget 86566;declaration number 86765;7.898847603204911;2017-02-09 17:31:51+00:00;2017;2017;Payment Handled;6
st_step 86845_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-01-11 20:01:20+00:00;EMPLOYEE;declaration 86840;declaration 86840;budget 86566;declaration number 86841;51.79342618797841;2017-01-11 20:01:20+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;6
st_step 86846_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-01-11 20:01:25+00:00;SUPERVISOR;declaration 86840;declaration 86840;budget 86566;declaration number 86841;51.79342618797841;2017-01-11 20:01:25+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;6
st_step 86844_0;STAFF MEMBER;Declaration REJECTED by MISSING;2017-01-12 11:53:52+00:00;MISSING;declaration 86840;declaration 86840;budget 86566;declaration number 86841;51.79342618797841;2017-01-12 11:53:52+00:00;2017;2017;Declaration REJECTED by MISSING;6
st_step 86842_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-01-12 13:20:00+00:00;EMPLOYEE;declaration 86840;declaration 86840;budget 86566;declaration number 86841;51.79342618797841;2017-01-12 13:20:00+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;6
st_step 86843_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-01-12 13:20:02+00:00;SUPERVISOR;declaration 86840;declaration 86840;budget 86566;declaration number 86841;51.79342618797841;2017-01-12 13:20:02+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;6
dd_declaration 86840_19;SYSTEM;Request Payment;2017-01-16 15:44:56+00:00;UNDEFINED;declaration 86840;declaration 86840;budget 86566;declaration number 86841;51.79342618797841;2017-01-16 15:44:56+00:00;2017;2017;Request Payment;6
dd_declaration 86840_20;SYSTEM;Payment Handled;2017-01-19 17:31:49+00:00;UNDEFINED;declaration 86840;declaration 86840;budget 86566;declaration number 86841;51.79342618797841;2017-01-19 17:31:49+00:00;2017;2017;Payment Handled;6
st_step 86781_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-01-12 09:46:47+00:00;EMPLOYEE;declaration 86776;declaration 86776;budget 86566;declaration number 86777;17.95313418573199;2017-01-12 09:46:47+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;6
st_step 86782_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-01-12 09:46:57+00:00;SUPERVISOR;declaration 86776;declaration 86776;budget 86566;declaration number 86777;17.95313418573199;2017-01-12 09:46:57+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;6
st_step 86780_0;STAFF MEMBER;Declaration REJECTED by MISSING;2017-01-12 10:48:42+00:00;MISSING;declaration 86776;declaration 86776;budget 86566;declaration number 86777;17.95313418573199;2017-01-12 10:48:42+00:00;2017;2017;Declaration REJECTED by MISSING;6
st_step 86778_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-01 13:11:47+00:00;EMPLOYEE;declaration 86776;declaration 86776;budget 86566;declaration number 86777;17.95313418573199;2017-02-01 13:11:47+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;6
st_step 86779_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-01 13:12:55+00:00;SUPERVISOR;declaration 86776;declaration 86776;budget 86566;declaration number 86777;17.95313418573199;2017-02-01 13:12:55+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;6
dd_declaration 86776_19;SYSTEM;Request Payment;2017-02-06 08:50:08+00:00;UNDEFINED;declaration 86776;declaration 86776;budget 86566;declaration number 86777;17.95313418573199;2017-02-06 08:50:08+00:00;2017;2017;Request Payment;6
dd_declaration 86776_20;SYSTEM;Payment Handled;2017-02-09 17:31:51+00:00;UNDEFINED;declaration 86776;declaration 86776;budget 86566;declaration number 86777;17.95313418573199;2017-02-09 17:31:51+00:00;2017;2017;Payment Handled;6
st_step 86640_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-01-18 13:50:29+00:00;EMPLOYEE;declaration 86632;declaration 86632;budget 86566;declaration number 86633;39.787862337922846;2017-01-18 13:50:29+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;6
st_step 86639_0;STAFF MEMBER;Declaration APPROVED by PRE_APPROVER;2017-01-19 13:51:22+00:00;PRE_APPROVER;declaration 86632;declaration 86632;budget 86566;declaration number 86633;39.787862337922846;2017-01-19 13:51:22+00:00;2017;2017;Declaration APPROVED by PRE_APPROVER;6
st_step 86637_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-01-19 14:00:15+00:00;SUPERVISOR;declaration 86632;declaration 86632;budget 86566;declaration number 86633;39.787862337922846;2017-01-19 14:00:15+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;6
st_step 86638_0;STAFF MEMBER;Declaration REJECTED by MISSING;2017-01-24 12:54:35+00:00;MISSING;declaration 86632;declaration 86632;budget 86566;declaration number 86633;39.787862337922846;2017-01-24 12:54:35+00:00;2017;2017;Declaration REJECTED by MISSING;6
st_step 86634_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-01-24 14:43:34+00:00;EMPLOYEE;declaration 86632;declaration 86632;budget 86566;declaration number 86633;39.787862337922846;2017-01-24 14:43:34+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;6
st_step 86635_0;STAFF MEMBER;Declaration APPROVED by PRE_APPROVER;2017-01-24 14:44:45+00:00;PRE_APPROVER;declaration 86632;declaration 86632;budget 86566;declaration number 86633;39.787862337922846;2017-01-24 14:44:45+00:00;2017;2017;Declaration APPROVED by PRE_APPROVER;6
st_step 86636_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-01-24 14:45:18+00:00;SUPERVISOR;declaration 86632;declaration 86632;budget 86566;declaration number 86633;39.787862337922846;2017-01-24 14:45:18+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;6
dd_declaration 86632_19;SYSTEM;Request Payment;2017-01-27 10:53:36+00:00;UNDEFINED;declaration 86632;declaration 86632;budget 86566;declaration number 86633;39.787862337922846;2017-01-27 10:53:36+00:00;2017;2017;Request Payment;6
dd_declaration 86632_20;SYSTEM;Payment Handled;2017-01-30 17:31:35+00:00;UNDEFINED;declaration 86632;declaration 86632;budget 86566;declaration number 86633;39.787862337922846;2017-01-30 17:31:35+00:00;2017;2017;Payment Handled;6
st_step 90096_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-01-27 10:26:40+00:00;EMPLOYEE;declaration 90094;declaration 90094;budget 86566;UNKNOWN;0.0;2017-01-27 10:26:40+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;6
st_step 90097_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-01-27 10:58:17+00:00;SUPERVISOR;declaration 90094;declaration 90094;budget 86566;UNKNOWN;0.0;2017-01-27 10:58:17+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;6
st_step 90095_0;STAFF MEMBER;Declaration REJECTED by MISSING;2017-01-30 12:12:29+00:00;MISSING;declaration 90094;declaration 90094;budget 86566;UNKNOWN;0.0;2017-01-30 12:12:29+00:00;2017;2017;Declaration REJECTED by MISSING;6
st_step 88836_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-01-27 12:37:04+00:00;EMPLOYEE;declaration 88834;declaration 88834;budget 86566;UNKNOWN;0.0;2017-01-27 12:37:04+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;6
st_step 88837_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-01-27 12:37:30+00:00;SUPERVISOR;declaration 88834;declaration 88834;budget 86566;UNKNOWN;0.0;2017-01-27 12:37:30+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;6
st_step 88835_0;STAFF MEMBER;Declaration REJECTED by MISSING;2017-01-30 12:09:05+00:00;MISSING;declaration 88834;declaration 88834;budget 86566;UNKNOWN;0.0;2017-01-30 12:09:05+00:00;2017;2017;Declaration REJECTED by MISSING;6
st_step 93459_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-01-30 08:17:20+00:00;EMPLOYEE;declaration 93457;declaration 93457;budget 86566;UNKNOWN;0.0;2017-01-30 08:17:20+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;6
st_step 93458_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-01-30 08:21:04+00:00;SUPERVISOR;declaration 93457;declaration 93457;budget 86566;UNKNOWN;0.0;2017-01-30 08:21:04+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;6
st_step 93460_0;STAFF MEMBER;Declaration REJECTED by MISSING;2017-01-31 10:14:24+00:00;MISSING;declaration 93457;declaration 93457;budget 86566;UNKNOWN;0.0;2017-01-31 10:14:24+00:00;2017;2017;Declaration REJECTED by MISSING;6
st_step 88185_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-01-31 10:25:00+00:00;EMPLOYEE;declaration 88179;declaration 88179;budget 86566;declaration number 88180;28.2960610966267;2017-01-31 10:25:00+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;6
st_step 88184_0;STAFF MEMBER;Declaration APPROVED by PRE_APPROVER;2017-01-31 10:25:07+00:00;PRE_APPROVER;declaration 88179;declaration 88179;budget 86566;declaration number 88180;28.2960610966267;2017-01-31 10:25:07+00:00;2017;2017;Declaration APPROVED by PRE_APPROVER;6
st_step 88187_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-02 14:07:20+00:00;SUPERVISOR;declaration 88179;declaration 88179;budget 86566;declaration number 88180;28.2960610966267;2017-02-02 14:07:20+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;6
st_step 88186_0;STAFF MEMBER;Declaration REJECTED by MISSING;2017-02-09 10:03:42+00:00;MISSING;declaration 88179;declaration 88179;budget 86566;declaration number 88180;28.2960610966267;2017-02-09 10:03:42+00:00;2017;2017;Declaration REJECTED by MISSING;6
st_step 88182_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-06-26 12:13:52+00:00;EMPLOYEE;declaration 88179;declaration 88179;budget 86566;declaration number 88180;28.2960610966267;2017-06-26 12:13:52+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;6
st_step 88181_0;STAFF MEMBER;Declaration APPROVED by PRE_APPROVER;2017-06-26 12:13:55+00:00;PRE_APPROVER;declaration 88179;declaration 88179;budget 86566;declaration number 88180;28.2960610966267;2017-06-26 12:13:55+00:00;2017;2017;Declaration APPROVED by PRE_APPROVER;6
st_step 88183_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-06-27 11:05:52+00:00;SUPERVISOR;declaration 88179;declaration 88179;budget 86566;declaration number 88180;28.2960610966267;2017-06-27 11:05:52+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;6
dd_declaration 88179_19;SYSTEM;Request Payment;2017-07-03 13:24:17+00:00;UNDEFINED;declaration 88179;declaration 88179;budget 86566;declaration number 88180;28.2960610966267;2017-07-03 13:24:17+00:00;2017;2017;Request Payment;6
dd_declaration 88179_20;SYSTEM;Payment Handled;2017-07-06 17:31:19+00:00;UNDEFINED;declaration 88179;declaration 88179;budget 86566;declaration number 88180;28.2960610966267;2017-07-06 17:31:19+00:00;2017;2017;Payment Handled;6
st_step 89499_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-14 15:54:01+00:00;EMPLOYEE;declaration 89494;declaration 89494;budget 86566;declaration number 89495;44.92778044465778;2017-02-14 15:54:01+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;6
st_step 89498_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-14 15:54:06+00:00;SUPERVISOR;declaration 89494;declaration 89494;budget 86566;declaration number 89495;44.92778044465778;2017-02-14 15:54:06+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;6
st_step 89500_0;STAFF MEMBER;Declaration REJECTED by MISSING;2017-02-16 10:10:05+00:00;MISSING;declaration 89494;declaration 89494;budget 86566;declaration number 89495;44.92778044465778;2017-02-16 10:10:05+00:00;2017;2017;Declaration REJECTED by MISSING;6
st_step 89497_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-21 10:15:00+00:00;EMPLOYEE;declaration 89494;declaration 89494;budget 86566;declaration number 89495;44.92778044465778;2017-02-21 10:15:00+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;6
st_step 89496_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-21 10:15:06+00:00;SUPERVISOR;declaration 89494;declaration 89494;budget 86566;declaration number 89495;44.92778044465778;2017-02-21 10:15:06+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;6
dd_declaration 89494_19;SYSTEM;Request Payment;2017-02-24 15:11:39+00:00;UNDEFINED;declaration 89494;declaration 89494;budget 86566;declaration number 89495;44.92778044465778;2017-02-24 15:11:39+00:00;2017;2017;Request Payment;6
dd_declaration 89494_20;SYSTEM;Payment Handled;2017-03-02 17:31:04+00:00;UNDEFINED;declaration 89494;declaration 89494;budget 86566;declaration number 89495;44.92778044465778;2017-03-02 17:31:04+00:00;2017;2017;Payment Handled;6
st_step 100204_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-15 09:52:59+00:00;EMPLOYEE;declaration 100197;declaration 100197;budget 86566;declaration number 100198;9.759092651915456;2017-02-15 09:52:59+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;6
st_step 100205_0;STAFF MEMBER;Declaration APPROVED by PRE_APPROVER;2017-03-14 10:09:11+00:00;PRE_APPROVER;declaration 100197;declaration 100197;budget 86566;declaration number 100198;9.759092651915456;2017-03-14 10:09:11+00:00;2017;2017;Declaration APPROVED by PRE_APPROVER;6
st_step 100206_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-03-21 05:15:02+00:00;SUPERVISOR;declaration 100197;declaration 100197;budget 86566;declaration number 100198;9.759092651915456;2017-03-21 05:15:02+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;6
st_step 100203_0;STAFF MEMBER;Declaration REJECTED by MISSING;2018-01-08 13:54:03+00:00;MISSING;declaration 100197;declaration 100197;budget 86566;declaration number 100198;9.759092651915456;2018-01-08 13:54:03+00:00;2018;2017;Declaration REJECTED by MISSING;6
st_step 100199_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-01-08 16:35:34+00:00;EMPLOYEE;declaration 100197;declaration 100197;budget 86566;declaration number 100198;9.759092651915456;2018-01-08 16:35:34+00:00;2018;2017;Declaration SUBMITTED by EMPLOYEE;6
st_step 100202_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-01-08 16:36:03+00:00;ADMINISTRATION;declaration 100197;declaration 100197;budget 86566;declaration number 100198;9.759092651915456;2018-01-08 16:36:03+00:00;2018;2017;Declaration APPROVED by ADMINISTRATION;6
st_step 100201_0;STAFF MEMBER;Declaration APPROVED by BUDGET OWNER;2018-01-16 10:19:31+00:00;BUDGET OWNER;declaration 100197;declaration 100197;budget 86566;declaration number 100198;9.759092651915456;2018-01-16 10:19:31+00:00;2018;2017;Declaration APPROVED by BUDGET OWNER;6
st_step 100200_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2018-01-18 12:19:48+00:00;SUPERVISOR;declaration 100197;declaration 100197;budget 86566;declaration number 100198;9.759092651915456;2018-01-18 12:19:48+00:00;2018;2017;Declaration FINAL_APPROVED by SUPERVISOR;6
dd_declaration 100197_19;SYSTEM;Request Payment;2018-01-23 07:36:59+00:00;UNDEFINED;declaration 100197;declaration 100197;budget 86566;declaration number 100198;9.759092651915456;2018-01-23 07:36:59+00:00;2018;2017;Request Payment;6
dd_declaration 100197_20;SYSTEM;Payment Handled;2018-01-25 17:31:07+00:00;UNDEFINED;declaration 100197;declaration 100197;budget 86566;declaration number 100198;9.759092651915456;2018-01-25 17:31:07+00:00;2018;2017;Payment Handled;6
st_step 88107_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-21 15:22:59+00:00;EMPLOYEE;declaration 88102;declaration 88102;budget 86566;declaration number 88103;81.62057309906386;2017-02-21 15:22:59+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;6
st_step 88108_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-21 15:29:16+00:00;SUPERVISOR;declaration 88102;declaration 88102;budget 86566;declaration number 88103;81.62057309906386;2017-02-21 15:29:16+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;6
st_step 88106_0;STAFF MEMBER;Declaration REJECTED by MISSING;2017-02-23 10:46:09+00:00;MISSING;declaration 88102;declaration 88102;budget 86566;declaration number 88103;81.62057309906386;2017-02-23 10:46:09+00:00;2017;2017;Declaration REJECTED by MISSING;6
st_step 88105_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-23 10:56:13+00:00;EMPLOYEE;declaration 88102;declaration 88102;budget 86566;declaration number 88103;81.62057309906386;2017-02-23 10:56:13+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;6
st_step 88104_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-23 10:56:16+00:00;SUPERVISOR;declaration 88102;declaration 88102;budget 86566;declaration number 88103;81.62057309906386;2017-02-23 10:56:16+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;6
dd_declaration 88102_19;SYSTEM;Request Payment;2017-02-24 15:11:10+00:00;UNDEFINED;declaration 88102;declaration 88102;budget 86566;declaration number 88103;81.62057309906386;2017-02-24 15:11:10+00:00;2017;2017;Request Payment;6
dd_declaration 88102_20;SYSTEM;Payment Handled;2017-03-02 17:31:04+00:00;UNDEFINED;declaration 88102;declaration 88102;budget 86566;declaration number 88103;81.62057309906386;2017-03-02 17:31:04+00:00;2017;2017;Payment Handled;6
st_step 87919_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-24 10:24:35+00:00;EMPLOYEE;declaration 87917;declaration 87917;budget 86566;UNKNOWN;0.0;2017-02-24 10:24:35+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;6
st_step 87918_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-24 10:25:41+00:00;SUPERVISOR;declaration 87917;declaration 87917;budget 86566;UNKNOWN;0.0;2017-02-24 10:25:41+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;6
st_step 87920_0;STAFF MEMBER;Declaration REJECTED by MISSING;2017-02-24 15:14:42+00:00;MISSING;declaration 87917;declaration 87917;budget 86566;UNKNOWN;0.0;2017-02-24 15:14:42+00:00;2017;2017;Declaration REJECTED by MISSING;6
st_step 89277_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-24 10:30:55+00:00;EMPLOYEE;declaration 89275;declaration 89275;budget 86566;UNKNOWN;0.0;2017-02-24 10:30:55+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;6
st_step 89276_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-24 10:31:33+00:00;SUPERVISOR;declaration 89275;declaration 89275;budget 86566;UNKNOWN;0.0;2017-02-24 10:31:33+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;6
st_step 89278_0;STAFF MEMBER;Declaration REJECTED by MISSING;2017-02-24 15:14:25+00:00;MISSING;declaration 89275;declaration 89275;budget 86566;UNKNOWN;0.0;2017-02-24 15:14:25+00:00;2017;2017;Declaration REJECTED by MISSING;6
st_step 89536_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-24 12:49:15+00:00;EMPLOYEE;declaration 89532;declaration 89532;budget 86566;declaration number 89533;66.75200740598822;2017-02-24 12:49:15+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;6
st_step 89537_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-24 12:49:21+00:00;SUPERVISOR;declaration 89532;declaration 89532;budget 86566;declaration number 89533;66.75200740598822;2017-02-24 12:49:21+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;6
st_step 89538_0;STAFF MEMBER;Declaration REJECTED by MISSING;2017-02-28 10:27:55+00:00;MISSING;declaration 89532;declaration 89532;budget 86566;declaration number 89533;66.75200740598822;2017-02-28 10:27:55+00:00;2017;2017;Declaration REJECTED by MISSING;6
st_step 89535_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-28 14:12:01+00:00;EMPLOYEE;declaration 89532;declaration 89532;budget 86566;declaration number 89533;66.75200740598822;2017-02-28 14:12:01+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;6
st_step 89534_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-28 14:12:03+00:00;SUPERVISOR;declaration 89532;declaration 89532;budget 86566;declaration number 89533;66.75200740598822;2017-02-28 14:12:03+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;6
dd_declaration 89532_19;SYSTEM;Request Payment;2017-03-06 14:12:44+00:00;UNDEFINED;declaration 89532;declaration 89532;budget 86566;declaration number 89533;66.75200740598822;2017-03-06 14:12:44+00:00;2017;2017;Request Payment;6
dd_declaration 89532_20;SYSTEM;Payment Handled;2017-03-09 17:31:16+00:00;UNDEFINED;declaration 89532;declaration 89532;budget 86566;declaration number 89533;66.75200740598822;2017-03-09 17:31:16+00:00;2017;2017;Payment Handled;6
